dataset,error,seed,metric_value,method,method_label,metric,dataset_label,smal_strategy,f_min_iter
MDR1_MDCK_classification2,0,18,0.4018495985473435,random,Random,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,19,0.3270169877951872,random,Random,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,2,0.419894999656048,random,Random,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,3,0.3435568012900233,random,Random,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,4,0.3314685642443846,random,Random,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,5,0.3679536040784572,random,Random,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,6,0.4348541325225793,random,Random,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,7,0.3878540300702168,random,Random,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,8,0.4302798072281557,random,Random,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,9,0.4364057421347165,random,Random,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,0,0.4693405477500077,random_over_sampler,RandomOverSampler,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,1,0.4382845183893451,random_over_sampler,RandomOverSampler,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,10,0.4850702943265156,random_over_sampler,RandomOverSampler,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,11,0.4077658788119648,random_over_sampler,RandomOverSampler,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,12,0.4501590793671648,random_over_sampler,RandomOverSampler,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,13,0.455299204724142,random_over_sampler,RandomOverSampler,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,14,0.4489735943864273,random_over_sampler,RandomOverSampler,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,15,0.4776122885847062,random_over_sampler,RandomOverSampler,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,16,0.4629179527031658,random_over_sampler,RandomOverSampler,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,17,0.4188632344225171,random_over_sampler,RandomOverSampler,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,18,0.4682716084646004,random_over_sampler,RandomOverSampler,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,19,0.489951662978223,random_over_sampler,RandomOverSampler,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,2,0.5099758506373305,random_over_sampler,RandomOverSampler,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,3,0.4250582166404998,random_over_sampler,RandomOverSampler,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,4,0.4329752243268335,random_over_sampler,RandomOverSampler,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,5,0.4129885666852007,random_over_sampler,RandomOverSampler,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,6,0.4524072609872939,random_over_sampler,RandomOverSampler,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,7,0.4573291419894812,random_over_sampler,RandomOverSampler,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,8,0.4664950633575764,random_over_sampler,RandomOverSampler,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,9,0.4693439192694424,random_over_sampler,RandomOverSampler,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,0,0.4722347048964935,random_under_sampler,RandomUnderSampler,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,1,0.4787297880989536,random_under_sampler,RandomUnderSampler,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,10,0.4802793397421972,random_under_sampler,RandomUnderSampler,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,11,0.4907618564676311,random_under_sampler,RandomUnderSampler,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,12,0.4703254374089564,random_under_sampler,RandomUnderSampler,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,13,0.5475277478859419,random_under_sampler,RandomUnderSampler,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,14,0.4551585864695084,random_under_sampler,RandomUnderSampler,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,15,0.4828739918832734,random_under_sampler,RandomUnderSampler,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,16,0.4838569963067264,random_under_sampler,RandomUnderSampler,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,17,0.429898751703833,random_under_sampler,RandomUnderSampler,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,18,0.5270470038638585,random_under_sampler,RandomUnderSampler,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,19,0.5102128661721016,random_under_sampler,RandomUnderSampler,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,2,0.5077292111274863,random_under_sampler,RandomUnderSampler,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,3,0.4813493648542888,random_under_sampler,RandomUnderSampler,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,4,0.5190549805568311,random_under_sampler,RandomUnderSampler,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,5,0.496283459946721,random_under_sampler,RandomUnderSampler,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,6,0.4979213131343898,random_under_sampler,RandomUnderSampler,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,7,0.5014486157914195,random_under_sampler,RandomUnderSampler,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,8,0.4702075220826653,random_under_sampler,RandomUnderSampler,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,9,0.4594560686935428,random_under_sampler,RandomUnderSampler,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,0,0.4328511221007949,repeated_edited_nearest_neighbours,RepeatedEditedNN,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,1,0.4461107601226851,repeated_edited_nearest_neighbours,RepeatedEditedNN,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,10,0.455515128812157,repeated_edited_nearest_neighbours,RepeatedEditedNN,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,11,0.3891624056132497,repeated_edited_nearest_neighbours,RepeatedEditedNN,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,12,0.4448252971297204,repeated_edited_nearest_neighbours,RepeatedEditedNN,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,13,0.4545205810875899,repeated_edited_nearest_neighbours,RepeatedEditedNN,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,14,0.4822130517577436,repeated_edited_nearest_neighbours,RepeatedEditedNN,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,15,0.4620768875793676,repeated_edited_nearest_neighbours,RepeatedEditedNN,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,16,0.4765504793885367,repeated_edited_nearest_neighbours,RepeatedEditedNN,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,17,0.4023504523622094,repeated_edited_nearest_neighbours,RepeatedEditedNN,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,18,0.4551101423784634,repeated_edited_nearest_neighbours,RepeatedEditedNN,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,19,0.4899482172055991,repeated_edited_nearest_neighbours,RepeatedEditedNN,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,2,0.4620705040139304,repeated_edited_nearest_neighbours,RepeatedEditedNN,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,3,0.4262417538378462,repeated_edited_nearest_neighbours,RepeatedEditedNN,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,4,0.386885094947533,repeated_edited_nearest_neighbours,RepeatedEditedNN,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,5,0.454823441925919,repeated_edited_nearest_neighbours,RepeatedEditedNN,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,6,0.4474009711297707,repeated_edited_nearest_neighbours,RepeatedEditedNN,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,7,0.430015974220142,repeated_edited_nearest_neighbours,RepeatedEditedNN,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,8,0.4594952430875407,repeated_edited_nearest_neighbours,RepeatedEditedNN,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,9,0.4429644142349122,repeated_edited_nearest_neighbours,RepeatedEditedNN,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,0,0.3324720368475855,smoten,SMOTEN,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,1,0.3285869276428711,smoten,SMOTEN,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,10,0.3272318081090159,smoten,SMOTEN,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,11,0.2567982386766743,smoten,SMOTEN,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,12,0.2971630553798682,smoten,SMOTEN,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,13,0.2751534775428785,smoten,SMOTEN,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,14,0.283222318346065,smoten,SMOTEN,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,15,0.2832989698574216,smoten,SMOTEN,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,16,0.2802362969587465,smoten,SMOTEN,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,17,0.2933085272181611,smoten,SMOTEN,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,18,0.3172941508931679,smoten,SMOTEN,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,19,0.3188326722655938,smoten,SMOTEN,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,2,0.2999973464810934,smoten,SMOTEN,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,3,0.2206999470288546,smoten,SMOTEN,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,4,0.2478499232932976,smoten,SMOTEN,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,5,0.2398503665162028,smoten,SMOTEN,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,6,0.2901814397878771,smoten,SMOTEN,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,7,0.3075867588181891,smoten,SMOTEN,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,8,0.3234777841698397,smoten,SMOTEN,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,9,0.3209141032687986,smoten,SMOTEN,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,0,0.4315102610325139,tomek_links,TomekLinks,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,1,0.4292136005322037,tomek_links,TomekLinks,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,10,0.4743543722712245,tomek_links,TomekLinks,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,11,0.4413646540557154,tomek_links,TomekLinks,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,12,0.4432898853034056,tomek_links,TomekLinks,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,13,0.4526788664309109,tomek_links,TomekLinks,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,14,0.4516442642649761,tomek_links,TomekLinks,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,15,0.4879066472399544,tomek_links,TomekLinks,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,16,0.420544352566456,tomek_links,TomekLinks,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,17,0.417096289875833,tomek_links,TomekLinks,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,18,0.4773509449381183,tomek_links,TomekLinks,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,19,0.4664356675976716,tomek_links,TomekLinks,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,2,0.4688050783583801,tomek_links,TomekLinks,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,3,0.420905247294049,tomek_links,TomekLinks,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,4,0.4255081380116043,tomek_links,TomekLinks,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,5,0.4214636615606626,tomek_links,TomekLinks,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,6,0.4549312503439997,tomek_links,TomekLinks,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,7,0.4586342859974889,tomek_links,TomekLinks,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,8,0.4681151037197228,tomek_links,TomekLinks,mcc,MDR1-MDCK,,
MDR1_MDCK_classification2,0,9,0.446650556463088,tomek_links,TomekLinks,mcc,MDR1-MDCK,,
PAMPA_NCATS,0,0,0.2011562707358726,all_knn,AllKNN,mcc,PAMPA,,
PAMPA_NCATS,0,1,0.2061327328293575,all_knn,AllKNN,mcc,PAMPA,,
PAMPA_NCATS,0,10,0.1790813531030954,all_knn,AllKNN,mcc,PAMPA,,
PAMPA_NCATS,0,11,0.1851552001599494,all_knn,AllKNN,mcc,PAMPA,,
PAMPA_NCATS,0,12,0.20813141623268,all_knn,AllKNN,mcc,PAMPA,,
PAMPA_NCATS,0,13,0.1958382890777789,all_knn,AllKNN,mcc,PAMPA,,
PAMPA_NCATS,0,14,0.2359057670594642,all_knn,AllKNN,mcc,PAMPA,,
PAMPA_NCATS,0,15,0.1659487589857727,all_knn,AllKNN,mcc,PAMPA,,
PAMPA_NCATS,0,16,0.2206528147896327,all_knn,AllKNN,mcc,PAMPA,,
PAMPA_NCATS,0,17,0.2090238320915833,all_knn,AllKNN,mcc,PAMPA,,
PAMPA_NCATS,0,18,0.1903169630463446,all_knn,AllKNN,mcc,PAMPA,,
PAMPA_NCATS,0,19,0.2024022291657755,all_knn,AllKNN,mcc,PAMPA,,
PAMPA_NCATS,0,2,0.2333911793445777,all_knn,AllKNN,mcc,PAMPA,,
PAMPA_NCATS,0,3,0.2140829079256864,all_knn,AllKNN,mcc,PAMPA,,
PAMPA_NCATS,0,4,0.0879637378734309,all_knn,AllKNN,mcc,PAMPA,,
PAMPA_NCATS,0,5,0.1660192533223291,all_knn,AllKNN,mcc,PAMPA,,
PAMPA_NCATS,0,6,0.2004170855250842,all_knn,AllKNN,mcc,PAMPA,,
PAMPA_NCATS,0,7,0.1701905719763827,all_knn,AllKNN,mcc,PAMPA,,
PAMPA_NCATS,0,8,0.1185535063173012,all_knn,AllKNN,mcc,PAMPA,,
PAMPA_NCATS,0,9,0.1873506894655124,all_knn,AllKNN,mcc,PAMPA,,
PAMPA_NCATS,0,0,0.2131814616669779,balanced,Balanced,mcc,PAMPA,,
PAMPA_NCATS,0,1,0.1880120565273126,balanced,Balanced,mcc,PAMPA,,
PAMPA_NCATS,0,10,0.1759314383060795,balanced,Balanced,mcc,PAMPA,,
PAMPA_NCATS,0,11,0.1981673375034589,balanced,Balanced,mcc,PAMPA,,
PAMPA_NCATS,0,12,0.1448915149592599,balanced,Balanced,mcc,PAMPA,,
PAMPA_NCATS,0,13,0.2159358844057991,balanced,Balanced,mcc,PAMPA,,
PAMPA_NCATS,0,14,0.2663267686509484,balanced,Balanced,mcc,PAMPA,,
PAMPA_NCATS,0,15,0.1843064109904798,balanced,Balanced,mcc,PAMPA,,
PAMPA_NCATS,0,16,0.1892140806917212,balanced,Balanced,mcc,PAMPA,,
PAMPA_NCATS,0,17,0.1585558345884516,balanced,Balanced,mcc,PAMPA,,
PAMPA_NCATS,0,18,0.2033537494763149,balanced,Balanced,mcc,PAMPA,,
PAMPA_NCATS,0,19,0.2284281309002789,balanced,Balanced,mcc,PAMPA,,
PAMPA_NCATS,0,2,0.2146864695575827,balanced,Balanced,mcc,PAMPA,,
PAMPA_NCATS,0,3,0.2182142508106503,balanced,Balanced,mcc,PAMPA,,
PAMPA_NCATS,0,4,0.1372710155324858,balanced,Balanced,mcc,PAMPA,,
PAMPA_NCATS,0,5,0.2665362752384614,balanced,Balanced,mcc,PAMPA,,
PAMPA_NCATS,0,6,0.2125419805168347,balanced,Balanced,mcc,PAMPA,,
PAMPA_NCATS,0,7,0.2149747914161852,balanced,Balanced,mcc,PAMPA,,
PAMPA_NCATS,0,8,0.1298752783313719,balanced,Balanced,mcc,PAMPA,,
PAMPA_NCATS,0,9,0.1843256724336555,balanced,Balanced,mcc,PAMPA,,
PAMPA_NCATS,0,0,0.1737183315073294,balanced_diverse,Balanced Diverse,mcc,PAMPA,,
PAMPA_NCATS,0,1,0.2032783847338747,balanced_diverse,Balanced Diverse,mcc,PAMPA,,
PAMPA_NCATS,0,10,0.1300990970790644,balanced_diverse,Balanced Diverse,mcc,PAMPA,,
PAMPA_NCATS,0,11,0.2160364738524245,balanced_diverse,Balanced Diverse,mcc,PAMPA,,
PAMPA_NCATS,0,12,0.0985971433851068,balanced_diverse,Balanced Diverse,mcc,PAMPA,,
PAMPA_NCATS,0,13,0.1622006285359324,balanced_diverse,Balanced Diverse,mcc,PAMPA,,
PAMPA_NCATS,0,14,0.2665052618914804,balanced_diverse,Balanced Diverse,mcc,PAMPA,,
PAMPA_NCATS,0,15,0.1276018903474884,balanced_diverse,Balanced Diverse,mcc,PAMPA,,
PAMPA_NCATS,0,16,0.1729285816951234,balanced_diverse,Balanced Diverse,mcc,PAMPA,,
PAMPA_NCATS,0,17,0.1715997035507519,balanced_diverse,Balanced Diverse,mcc,PAMPA,,
PAMPA_NCATS,0,18,0.1751599709771675,balanced_diverse,Balanced Diverse,mcc,PAMPA,,
PAMPA_NCATS,0,19,0.2397198295254472,balanced_diverse,Balanced Diverse,mcc,PAMPA,,
PAMPA_NCATS,0,2,0.2283743782505797,balanced_diverse,Balanced Diverse,mcc,PAMPA,,
PAMPA_NCATS,0,3,0.2001760574371291,balanced_diverse,Balanced Diverse,mcc,PAMPA,,
PAMPA_NCATS,0,4,0.1345430961733253,balanced_diverse,Balanced Diverse,mcc,PAMPA,,
PAMPA_NCATS,0,5,0.256096151752504,balanced_diverse,Balanced Diverse,mcc,PAMPA,,
PAMPA_NCATS,0,6,0.1633105123616814,balanced_diverse,Balanced Diverse,mcc,PAMPA,,
PAMPA_NCATS,0,7,0.2067084832524936,balanced_diverse,Balanced Diverse,mcc,PAMPA,,
PAMPA_NCATS,0,8,0.1716231168528442,balanced_diverse,Balanced Diverse,mcc,PAMPA,,
PAMPA_NCATS,0,9,0.1901154729694007,balanced_diverse,Balanced Diverse,mcc,PAMPA,,
PAMPA_NCATS,0,0,0.2055875229771643,condensed_nearest_neighbour,CondensedNN,mcc,PAMPA,,
PAMPA_NCATS,0,1,0.2303735034952002,condensed_nearest_neighbour,CondensedNN,mcc,PAMPA,,
PAMPA_NCATS,0,10,0.1433604251229292,condensed_nearest_neighbour,CondensedNN,mcc,PAMPA,,
PAMPA_NCATS,0,11,0.2153552373422924,condensed_nearest_neighbour,CondensedNN,mcc,PAMPA,,
PAMPA_NCATS,0,12,0.1956548867588072,condensed_nearest_neighbour,CondensedNN,mcc,PAMPA,,
PAMPA_NCATS,0,13,0.1792375676574346,condensed_nearest_neighbour,CondensedNN,mcc,PAMPA,,
PAMPA_NCATS,0,14,0.231859121323404,condensed_nearest_neighbour,CondensedNN,mcc,PAMPA,,
PAMPA_NCATS,0,15,0.121509606058012,condensed_nearest_neighbour,CondensedNN,mcc,PAMPA,,
PAMPA_NCATS,0,16,0.2409816703501602,condensed_nearest_neighbour,CondensedNN,mcc,PAMPA,,
PAMPA_NCATS,0,17,0.1186303933052327,condensed_nearest_neighbour,CondensedNN,mcc,PAMPA,,
PAMPA_NCATS,0,18,0.1741663003452092,condensed_nearest_neighbour,CondensedNN,mcc,PAMPA,,
PAMPA_NCATS,0,19,0.1844070443142803,condensed_nearest_neighbour,CondensedNN,mcc,PAMPA,,
PAMPA_NCATS,0,2,0.2490976137896331,condensed_nearest_neighbour,CondensedNN,mcc,PAMPA,,
PAMPA_NCATS,0,3,0.2569495329548755,condensed_nearest_neighbour,CondensedNN,mcc,PAMPA,,
PAMPA_NCATS,0,4,0.1568087946812902,condensed_nearest_neighbour,CondensedNN,mcc,PAMPA,,
PAMPA_NCATS,0,5,0.1936687254299348,condensed_nearest_neighbour,CondensedNN,mcc,PAMPA,,
PAMPA_NCATS,0,6,0.1801750911976113,condensed_nearest_neighbour,CondensedNN,mcc,PAMPA,,
PAMPA_NCATS,0,7,0.1666667396100304,condensed_nearest_neighbour,CondensedNN,mcc,PAMPA,,
PAMPA_NCATS,0,8,0.1174204397610281,condensed_nearest_neighbour,CondensedNN,mcc,PAMPA,,
PAMPA_NCATS,0,9,0.2221158045706138,condensed_nearest_neighbour,CondensedNN,mcc,PAMPA,,
PAMPA_NCATS,0,0,0.0710336092688817,diverse,Diverse,mcc,PAMPA,,
PAMPA_NCATS,0,1,0.0471822017701371,diverse,Diverse,mcc,PAMPA,,
PAMPA_NCATS,0,10,0.0638774805640498,diverse,Diverse,mcc,PAMPA,,
PAMPA_NCATS,0,11,0.1263533415013751,diverse,Diverse,mcc,PAMPA,,
PAMPA_NCATS,0,12,0.0638774805640498,diverse,Diverse,mcc,PAMPA,,
PAMPA_NCATS,0,13,0.1436024289838724,diverse,Diverse,mcc,PAMPA,,
PAMPA_NCATS,0,14,0.1035904319449337,diverse,Diverse,mcc,PAMPA,,
PAMPA_NCATS,0,15,0.1075625296122879,diverse,Diverse,mcc,PAMPA,,
PAMPA_NCATS,0,16,0.1377481093827899,diverse,Diverse,mcc,PAMPA,,
PAMPA_NCATS,0,17,0.0474940467226815,diverse,Diverse,mcc,PAMPA,,
PAMPA_NCATS,0,18,0.0838724092648873,diverse,Diverse,mcc,PAMPA,,
PAMPA_NCATS,0,19,-0.0598382531851381,diverse,Diverse,mcc,PAMPA,,
PAMPA_NCATS,0,2,0.0715493573940335,diverse,Diverse,mcc,PAMPA,,
PAMPA_NCATS,0,3,0.1750460604114491,diverse,Diverse,mcc,PAMPA,,
PAMPA_NCATS,0,4,0.0902421427958161,diverse,Diverse,mcc,PAMPA,,
PAMPA_NCATS,0,5,0.0240252377942142,diverse,Diverse,mcc,PAMPA,,
PAMPA_NCATS,0,6,-0.0505134665739357,diverse,Diverse,mcc,PAMPA,,
PAMPA_NCATS,0,7,-0.0123786160779679,diverse,Diverse,mcc,PAMPA,,
PAMPA_NCATS,0,8,-0.0118541471149958,diverse,Diverse,mcc,PAMPA,,
PAMPA_NCATS,0,9,0.1201055200520309,diverse,Diverse,mcc,PAMPA,,
PAMPA_NCATS,0,0,0.153679811059628,diverse_balanced,Diverse Balanced,mcc,PAMPA,,
PAMPA_NCATS,0,1,0.2312436312609989,diverse_balanced,Diverse Balanced,mcc,PAMPA,,
PAMPA_NCATS,0,10,0.1554667782044393,diverse_balanced,Diverse Balanced,mcc,PAMPA,,
PAMPA_NCATS,0,11,0.2139045917676192,diverse_balanced,Diverse Balanced,mcc,PAMPA,,
PAMPA_NCATS,0,12,0.196375527594641,diverse_balanced,Diverse Balanced,mcc,PAMPA,,
PAMPA_NCATS,0,13,0.1789468399800804,diverse_balanced,Diverse Balanced,mcc,PAMPA,,
PAMPA_NCATS,0,14,0.1854614956840669,diverse_balanced,Diverse Balanced,mcc,PAMPA,,
PAMPA_NCATS,0,15,0.2031199832054068,diverse_balanced,Diverse Balanced,mcc,PAMPA,,
PAMPA_NCATS,0,16,0.2260444740958819,diverse_balanced,Diverse Balanced,mcc,PAMPA,,
PAMPA_NCATS,0,17,0.134297245805999,diverse_balanced,Diverse Balanced,mcc,PAMPA,,
PAMPA_NCATS,0,18,0.2264329541420868,diverse_balanced,Diverse Balanced,mcc,PAMPA,,
PAMPA_NCATS,0,19,0.2041682767546579,diverse_balanced,Diverse Balanced,mcc,PAMPA,,
PAMPA_NCATS,0,2,0.2402734724672583,diverse_balanced,Diverse Balanced,mcc,PAMPA,,
PAMPA_NCATS,0,3,0.1970368231781483,diverse_balanced,Diverse Balanced,mcc,PAMPA,,
PAMPA_NCATS,0,4,0.1076545482195103,diverse_balanced,Diverse Balanced,mcc,PAMPA,,
PAMPA_NCATS,0,5,0.2397457629162696,diverse_balanced,Diverse Balanced,mcc,PAMPA,,
PAMPA_NCATS,0,6,0.1467078015130689,diverse_balanced,Diverse Balanced,mcc,PAMPA,,
PAMPA_NCATS,0,7,0.2197328834363599,diverse_balanced,Diverse Balanced,mcc,PAMPA,,
PAMPA_NCATS,0,8,0.1448286095859919,diverse_balanced,Diverse Balanced,mcc,PAMPA,,
PAMPA_NCATS,0,9,0.1925540636576493,diverse_balanced,Diverse Balanced,mcc,PAMPA,,
PAMPA_NCATS,0,0,0.1931282554548927,edited_nearest_neighbours,EditedNN,mcc,PAMPA,,
PAMPA_NCATS,0,1,0.225942476246101,edited_nearest_neighbours,EditedNN,mcc,PAMPA,,
PAMPA_NCATS,0,10,0.1507216998097822,edited_nearest_neighbours,EditedNN,mcc,PAMPA,,
PAMPA_NCATS,0,11,0.1930978412689674,edited_nearest_neighbours,EditedNN,mcc,PAMPA,,
PAMPA_NCATS,0,12,0.2289686055504511,edited_nearest_neighbours,EditedNN,mcc,PAMPA,,
PAMPA_NCATS,0,13,0.2411441915846658,edited_nearest_neighbours,EditedNN,mcc,PAMPA,,
PAMPA_NCATS,0,14,0.2215581181099264,edited_nearest_neighbours,EditedNN,mcc,PAMPA,,
PAMPA_NCATS,0,15,0.2168834316409713,edited_nearest_neighbours,EditedNN,mcc,PAMPA,,
PAMPA_NCATS,0,16,0.2031044555316022,edited_nearest_neighbours,EditedNN,mcc,PAMPA,,
PAMPA_NCATS,0,17,0.1823395986857385,edited_nearest_neighbours,EditedNN,mcc,PAMPA,,
PAMPA_NCATS,0,18,0.156711052445651,edited_nearest_neighbours,EditedNN,mcc,PAMPA,,
PAMPA_NCATS,0,19,0.1995518427474302,edited_nearest_neighbours,EditedNN,mcc,PAMPA,,
PAMPA_NCATS,0,2,0.2068848385748735,edited_nearest_neighbours,EditedNN,mcc,PAMPA,,
PAMPA_NCATS,0,3,0.213434244855691,edited_nearest_neighbours,EditedNN,mcc,PAMPA,,
PAMPA_NCATS,0,4,0.0904620600744843,edited_nearest_neighbours,EditedNN,mcc,PAMPA,,
PAMPA_NCATS,0,5,0.2257277638544731,edited_nearest_neighbours,EditedNN,mcc,PAMPA,,
PAMPA_NCATS,0,6,0.1801328349659385,edited_nearest_neighbours,EditedNN,mcc,PAMPA,,
PAMPA_NCATS,0,7,0.2347219723115919,edited_nearest_neighbours,EditedNN,mcc,PAMPA,,
PAMPA_NCATS,0,8,0.1292752106167277,edited_nearest_neighbours,EditedNN,mcc,PAMPA,,
PAMPA_NCATS,0,9,0.2110189150460049,edited_nearest_neighbours,EditedNN,mcc,PAMPA,,
PAMPA_NCATS,0,0,0.1338713789816685,full,Full Model,mcc,PAMPA,,
PAMPA_NCATS,0,1,0.2100284167657284,full,Full Model,mcc,PAMPA,,
PAMPA_NCATS,0,10,0.0886142425920018,full,Full Model,mcc,PAMPA,,
PAMPA_NCATS,0,11,0.2398757124773104,full,Full Model,mcc,PAMPA,,
PAMPA_NCATS,0,12,0.2395939475530397,full,Full Model,mcc,PAMPA,,
PAMPA_NCATS,0,13,0.1643839368232537,full,Full Model,mcc,PAMPA,,
PAMPA_NCATS,0,14,0.2023363923474026,full,Full Model,mcc,PAMPA,,
PAMPA_NCATS,0,15,0.175376092382906,full,Full Model,mcc,PAMPA,,
PAMPA_NCATS,0,16,0.2280864645566177,full,Full Model,mcc,PAMPA,,
