source,error_rate,dataset,dataset_label,strategy,strategy_label,method,n_seeds,figure_id,rf_set,rf_label,learning_progress,mcc_mean,mcc_std
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,51.14627272782133,0.6565956323474628,0.04650192471588499
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,51.971504607418936,0.6557408297633461,0.04833948670533053
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,52.63169011109703,0.649703630854716,0.04347901238569616
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,53.45692199069464,0.6550338189753984,0.0505390801334094
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,54.11710749437273,0.6555273967102644,0.05180466998966083
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,54.94233937397034,0.6547175523601909,0.04931465701156233
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,55.76757125356796,0.6587768207852565,0.05201912518485184
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,56.427756757246044,0.6530785095317627,0.0487742384720514
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,57.25298863684366,0.6500254176319854,0.049469922976073714
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,57.91317414052175,0.6499971155972626,0.046281141639734145
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,58.73840602011936,0.649973535298733,0.0480786674680979
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,59.39859152379745,0.6499812868275094,0.051352131573178326
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,60.223823403395066,0.6506280461499981,0.05437869753871278
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,60.88400890707315,0.6463630406615195,0.05117832933969079
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,61.70924078667077,0.6464314335256075,0.04900683111225388
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,62.369426290348855,0.6485436296429663,0.04686816017343064
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,63.19465816994647,0.6472915638143995,0.04989803581516444
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,64.01989004954409,0.6412643217371803,0.050525964704510984
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,64.68007555322218,0.6352344086895673,0.05056860392876524
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,65.50530743281979,0.6368366689218521,0.04991546506281455
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,66.16549293649788,0.6442761122205234,0.0497150584959084
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,66.9907248160955,0.6394119217270122,0.05544950562440514
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,67.65091031977359,0.6391847541494509,0.0484246691777663
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,68.4761421993712,0.6394090395271816,0.04914173458755956
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,69.13632770304929,0.6358636265615647,0.05175650943878475
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,69.9615595826469,0.632929150109445,0.050191179082176365
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,70.78679146224451,0.6346454637989074,0.048198542562319
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,71.4469769659226,0.6345816281027958,0.050250216751280934
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,72.27220884552021,0.6338068658440517,0.05108087895076772
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,72.9323943491983,0.6364376273871699,0.05184418143314015
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,73.75762622879591,0.6318922673200846,0.053871272588611345
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,74.41781173247401,0.6326189280982091,0.051491848379995556
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,75.24304361207162,0.6345895161448272,0.052652319489108104
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,75.90322911574971,0.6296493553881527,0.052158589324356165
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,76.72846099534732,0.6292158526014106,0.050585137034133094
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,77.55369287494494,0.6264152964710072,0.04887979636933063
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,78.21387837862302,0.6303832815157191,0.04565512558477369
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,79.03911025822065,0.6322506117897286,0.04646857529811538
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,79.69929576189872,0.6305583388317917,0.04879936781826489
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,80.52452764149635,0.6301990384350519,0.05038319926172936
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,81.18471314517443,0.6263497840567537,0.049167075902267515
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,82.00994502477205,0.6277546668773845,0.05257428438824639
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,82.67013052845013,0.6290536029656666,0.049734112665244905
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,83.49536240804775,0.6286351234308849,0.04756782247093073
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,84.15554791172583,0.6301088039377823,0.054320896444920344
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,84.98077979132346,0.6282594786537443,0.05262084704721216
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,85.80601167092107,0.6228263505476428,0.04949020110318109
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,86.46619717459916,0.6245096911141872,0.048641172695462136
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,87.29142905419677,0.6230871388943433,0.05102140443322239
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,87.95161455787486,0.6265099128824021,0.05385160971466993
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,88.77684643747247,0.6243197558031652,0.051837319423297015
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,89.43703194115056,0.6257501058008603,0.048916885766854025
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,90.26226382074817,0.6226674530636155,0.05005531435966882
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,90.92244932442627,0.6271389867685896,0.05068105477331196
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,91.74768120402388,0.6261745677751352,0.04986744770189394
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,92.40786670770197,0.6235392112174575,0.04832198540388034
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,93.23309858729958,0.6243235454014405,0.045697821887655816
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,94.05833046689719,0.6256148372046977,0.051068784791635555
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,94.71851597057528,0.625539224520705,0.047433879504343184
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,95.54374785017289,0.6254770223801632,0.046704760630245236
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,96.20393335385099,0.6222314092840094,0.04760121675505758
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,97.0291652334486,0.619977599238074,0.0486089212367756
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,97.68935073712669,0.6228954207870117,0.04857028797388481
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,98.5145826167243,0.6203148786668314,0.045728723400178334
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,99.17476812040239,0.6195134935171844,0.044801101620488316
rf_parameter_sets,0,pgp_broccatelli,Pgp,baseline,baseline,al,20,figureS3,rf-n500-d10,500/10,100.0,0.6195637138519663,0.048494516529080066
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,9.884678747940692,0.5636917890999442,0.07816210159651225
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,10.709910627538305,0.568312165748883,0.07663497761512379
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,11.370096131216394,0.5785810289788641,0.06850713146034874
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,12.195328010814007,0.5838141079578152,0.07076386282952894
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,12.855513514492097,0.590414723533025,0.06401790926477292
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,13.68074539408971,0.5982986246302243,0.06725065755765791
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,14.3409308977678,0.5947952650801795,0.06847854130557332
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,15.166162777365413,0.6022148212726657,0.06357805809882044
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,15.826348281043503,0.6012428677272534,0.07037139058378006
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,16.651580160641117,0.6062916227539301,0.07344597418436781
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,17.476812040238727,0.6039358597852639,0.059433668588395924
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,18.13699754391682,0.5984172759447254,0.0623931534320588
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,18.96222942351443,0.6103452245455245,0.056289947234650944
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,19.622414927192523,0.6115069685156587,0.047755108801999034
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,20.447646806790132,0.6191379859473044,0.05780666871448553
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,21.107832310468226,0.6204937378860058,0.050410275467688066
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,21.933064190065835,0.6188777270148944,0.05323967698602314
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,22.593249693743928,0.6256231008301977,0.05624735114583301
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,23.418481573341538,0.6335840630125016,0.05409315066871164
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,24.07866707701963,0.6321960361055937,0.049958568625423416
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,24.90389895661724,0.6356588864297403,0.053229426536374906
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,25.729130836214857,0.6401940101064714,0.051832737653088407
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,26.389316339892943,0.6434104724938801,0.04776990966891426
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,27.21454821949056,0.647740609313165,0.046665724640308354
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,27.874733723168646,0.646751616301754,0.044212429685879656
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,28.699965602766262,0.6441788998132723,0.04328999130791085
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,29.36015110644435,0.6370298100915519,0.05021316865433561
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,30.185382986041965,0.6447618612259349,0.048068933482386084
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,30.84556848972005,0.6478746758291754,0.05039101004017001
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,31.670800369317668,0.6564171085599829,0.04643457881637663
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,32.330985872995754,0.6546871797216469,0.044993197698382115
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,33.15621775259337,0.6549389598176065,0.04687418266342534
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,33.98144963219098,0.6508594546415376,0.04328598876976327
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,34.64163513586907,0.6514773629306706,0.04792559776764342
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,35.46686701546668,0.6533987121193663,0.04486502462760944
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,36.127052519144776,0.6520768710280419,0.04937149110143721
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,36.952284398742385,0.6549605010138958,0.05063284951589034
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,37.61246990242048,0.6577392350373168,0.05368327105690053
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,38.43770178201809,0.6516843470579631,0.050278306448983776
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,39.09788728569618,0.654494074495372,0.05001822421696207
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,39.92311916529379,0.6543197717359488,0.0458594980076329
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,40.74835104489141,0.6577029991432466,0.04616469805387909
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,41.408536548569494,0.6553382171117618,0.04799503572073224
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,42.23376842816711,0.6553856130713974,0.0471674362564553
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,42.893953931845196,0.6495019120374671,0.05120802095341906
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,43.71918581144281,0.6546599245944901,0.05100414451708124
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,44.3793713151209,0.6524195052414394,0.048059164162563194
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,45.204603194718516,0.6531395585267992,0.05020513188621151
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,45.8647886983966,0.6539905419387546,0.05380568899102041
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,46.69002057799422,0.6579030302640393,0.04907680967909554
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,47.51525245759183,0.656259969130563,0.04398561752737619
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,48.17543796126992,0.6533507329728387,0.05002011992360443
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,49.00066984086753,0.6541652618807836,0.046466982368819104
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,49.660855344545624,0.6530030267767216,0.04115252720893624
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,50.48608722414323,0.6560439091268979,0.04789055761480137
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,51.14627272782133,0.6542535093953805,0.04507364529045096
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,51.971504607418936,0.6523808144493823,0.04804597471895592
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,52.63169011109703,0.657396156284443,0.04677080081238406
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,53.45692199069464,0.6633726689234409,0.045624695717731804
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,54.11710749437273,0.6545260521851342,0.046662800123104684
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,54.94233937397034,0.654811442011584,0.04753083250051366
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,55.76757125356796,0.6541938366641449,0.044862163034501766
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,56.427756757246044,0.654742062322049,0.052881465067928214
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,57.25298863684366,0.6591828662884371,0.0476828286250813
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,57.91317414052175,0.655088459714139,0.04521708038226376
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,58.73840602011936,0.655870136635713,0.046659575604946386
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,59.39859152379745,0.6576352277418482,0.048230267096959926
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,60.223823403395066,0.660549978586484,0.04566299504010174
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,60.88400890707315,0.6565720909035307,0.04495614764261055
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,61.70924078667077,0.6586728047770903,0.04747483474991937
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,62.369426290348855,0.6556484520288403,0.04962573969653221
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,63.19465816994647,0.6588229928276235,0.04610218661483748
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,64.01989004954409,0.6566152204169289,0.046016792143770004
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,64.68007555322218,0.6598066721209984,0.04072988347992763
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,65.50530743281979,0.6570400587671165,0.04656834965371053
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,66.16549293649788,0.6541298574423269,0.0464400013924027
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,66.9907248160955,0.6572712917255187,0.0445270320052904
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,67.65091031977359,0.655242969049883,0.048897201463540256
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,68.4761421993712,0.6546437760407187,0.043157227717576414
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,69.13632770304929,0.6566042670059618,0.043692512243283674
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,69.9615595826469,0.6548977882536324,0.04364098851400019
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,70.78679146224451,0.6563024575657468,0.04568099125388556
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,71.4469769659226,0.6563533122436137,0.04620455591964655
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,72.27220884552021,0.6564286535449045,0.04916445231314569
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,72.9323943491983,0.6505365642516546,0.04458206630291923
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,73.75762622879591,0.6549395439122294,0.04648979024578612
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,74.41781173247401,0.6559835694556948,0.04507055605303513
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,75.24304361207162,0.6570156000292099,0.044602409619669076
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,75.90322911574971,0.6597169811674386,0.045301220462680813
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,76.72846099534732,0.6552363256330063,0.050231346274855926
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,77.55369287494494,0.6547040223114295,0.04113442497500712
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,78.21387837862302,0.6532300417301522,0.04950530958824861
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,79.03911025822065,0.6583118449145429,0.04820789646095711
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,79.69929576189872,0.655397715345197,0.04806099614580793
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,80.52452764149635,0.6572051030788113,0.05002779718201556
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,81.18471314517443,0.6567927965061978,0.051507867509433335
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,82.00994502477205,0.6511161446209872,0.04595831609729801
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,82.67013052845013,0.6549084610309911,0.049164231384230365
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,83.49536240804775,0.6557039453977468,0.04223536918785751
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,84.15554791172583,0.6530810613243814,0.047710548873544215
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,84.98077979132346,0.6507187766214615,0.044596186441611355
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,85.80601167092107,0.6522231009711346,0.04781495149271012
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,86.46619717459916,0.6558468182925925,0.047164626328963156
rf_parameter_sets,0,pgp_broccatelli,Pgp,random,Random,smal,20,figureS3,rf-n500-d10,500/10,87.29142905419677,0.6516152353315776,0.047462674338503284
