source,dataset,dataset_label,strategy,strategy_label,error_rate,target_error_rate,seed,introduced_error_pct,final_error_pct,error_reduction,shuffle_fraction
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,10,10.0,9,9.992383853769994,9.618173030449492,0.37421082332050126,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,10,10.0,10,9.992383853769994,9.231512808119865,0.7608710456501289,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,10,10.0,11,9.992383853769994,8.023199613339777,1.9691842404302164,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,10,10.0,12,9.992383853769994,9.424842919284679,0.5675409344853151,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,10,10.0,13,9.992383853769994,8.168197196713388,1.8241866570566057,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,10,10.0,14,9.992383853769994,9.521507974867086,0.4708758789029073,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,10,10.0,15,9.992383853769994,8.699855002416626,1.2925288513533673,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,10,10.0,16,9.992383853769994,7.878202029966168,2.1141818238038255,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,10,10.0,17,9.992383853769994,9.859835669405511,0.13254818436448268,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,10,10.0,18,9.992383853769994,10.14983083615273,-0.15744698238273713,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,10,10.0,19,9.992383853769994,7.6848719188013535,2.30751193496864,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,20,20.0,0,20.0,17.90328534514581,2.096714654854189,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,20,20.0,1,20.0,18.6046511627907,1.3953488372093013,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,20,20.0,2,20.0,18.087855297157624,1.912144702842376,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,20,20.0,3,20.0,18.567737172388334,1.432262827611666,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,20,20.0,4,20.0,18.567737172388334,1.432262827611666,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,20,20.0,5,20.0,18.272425249169437,1.7275747508305628,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,20,20.0,6,20.0,18.235511258767072,1.7644887412329275,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,20,20.0,7,20.0,18.19859726836471,1.8014027316352887,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,20,20.0,8,20.0,19.97046880767811,0.029531192321890387,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,20,20.0,9,20.0,19.08453303802141,0.9154669619785913,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,20,20.0,10,20.0,18.19859726836471,1.8014027316352887,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,20,20.0,11,20.0,18.124769287559985,1.8752307124400147,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,20,20.0,12,20.0,19.158361018826135,0.8416389811738654,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,20,20.0,13,20.0,18.826135105204873,1.173864894795127,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,20,20.0,14,20.0,19.4905869324474,0.5094130675526003,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,20,20.0,15,20.0,18.161683277962346,1.8383167220376535,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,20,20.0,16,20.0,18.530823181985973,1.4691768180140272,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,20,20.0,17,20.0,20.044296788482836,-0.04429678848283558,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,20,20.0,18,20.0,19.82281284606866,0.17718715393133877,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,20,20.0,19,20.0,19.010705057216683,0.9892949427833173,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,30,30.0,0,29.992383853769994,29.220323109342072,0.7720607444279217,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,30,30.0,1,29.992383853769994,29.00959962538047,0.982784228389523,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,30,30.0,2,29.992383853769994,29.196909388901897,0.7954744648680965,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,30,30.0,3,29.992383853769994,28.845703582299226,1.1466802714707676,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,30,30.0,4,29.992383853769994,29.05642706626083,0.9359567875091628,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,30,30.0,5,29.992383853769994,29.033013345820653,0.9593705079493411,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,30,30.0,6,29.992383853769994,28.681807539217978,1.3105763145520157,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,30,30.0,7,29.992383853769994,28.728634980098338,1.2637488736716556,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,30,30.0,8,29.992383853769994,29.712011238585813,0.2803726151841808,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,30,30.0,9,29.992383853769994,29.290564270662607,0.7018195831073868,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,30,30.0,10,29.992383853769994,29.290564270662607,0.7018195831073868,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,30,30.0,11,29.992383853769994,29.782252399906344,0.2101314538636494,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,30,30.0,12,29.992383853769994,29.875907281667057,0.11647657210293616,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,30,30.0,13,29.992383853769994,29.103254507141184,0.8891293466288097,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,30,30.0,14,29.992383853769994,29.758838679466166,0.2335451743038277,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,30,30.0,15,29.992383853769994,30.227113088269725,-0.23472923449973138,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,30,30.0,16,29.992383853769994,29.548115195504565,0.44426865826542894,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,30,30.0,17,29.992383853769994,29.641770077265278,0.3506137765047157,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,30,30.0,18,29.992383853769994,29.594942636384918,0.3974412173850759,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,30,30.0,19,29.992383853769994,29.431046593303677,0.5613372604663169,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,40,40.0,0,40.0,39.67551622418879,0.3244837758112098,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,40,40.0,1,40.0,39.233038348082594,0.7669616519174056,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,40,40.0,2,40.0,39.77384464110128,0.22615535889872262,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,40,40.0,3,40.0,39.45427728613569,0.5457227138643077,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,40,40.0,4,40.0,38.962635201573256,1.0373647984267436,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,40,40.0,5,40.0,39.40511307767945,0.5948869223205477,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,40,40.0,6,40.0,38.7905604719764,1.2094395280236014,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,40,40.0,7,40.0,39.60176991150443,0.3982300884955734,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,40,40.0,8,40.0,39.13470993117011,0.8652900688298928,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,40,40.0,9,40.0,40.41297935103245,-0.41297935103244754,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,40,40.0,10,40.0,39.50344149459193,0.4965585054080677,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,40,40.0,11,40.0,39.60176991150443,0.3982300884955734,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,40,40.0,12,40.0,39.7984267453294,0.20157325467059906,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,40,40.0,13,40.0,39.08554572271387,0.9144542772861328,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,40,40.0,14,40.0,39.52802359882006,0.471976401179937,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,40,40.0,15,40.0,39.77384464110128,0.22615535889872262,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,40,40.0,16,40.0,39.55260570304818,0.44739429695182054,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,40,40.0,17,40.0,39.5771878072763,0.42281219272369697,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,40,40.0,18,40.0,39.5771878072763,0.42281219272369697,
initial,CYP2D6_Veith,CYP2D6,min_oob_uncertainty,MinU,40,40.0,19,40.0,39.183874139626354,0.8161258603736457,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,10,10.0,0,9.992383853769994,9.376510391493476,0.6158734622765181,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,10,10.0,1,9.992383853769994,10.101498308361528,-0.10911445459153413,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,10,10.0,2,9.992383853769994,9.908168197196714,0.08421565657327967,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,10,10.0,3,9.992383853769994,10.778153697438377,-0.7857698436683833,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,10,10.0,4,9.992383853769994,9.859835669405511,0.13254818436448268,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,10,10.0,5,9.992383853769994,10.14983083615273,-0.15744698238273713,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,10,10.0,6,9.992383853769994,9.56984050265829,0.42254335111170427,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,10,10.0,7,9.992383853769994,9.521507974867086,0.4708758789029073,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,10,10.0,8,9.992383853769994,10.488158530691155,-0.4957746769211617,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,10,10.0,9,9.992383853769994,11.309811503141615,-1.3174276493716217,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,10,10.0,10,9.992383853769994,11.164813919768003,-1.1724300659980091,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,10,10.0,11,9.992383853769994,10.00483325277912,-0.012449399009126338,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,10,10.0,12,9.992383853769994,10.729821169647174,-0.7374373158771803,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,10,10.0,13,9.992383853769994,10.343160947317545,-0.35077709354755093,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,10,10.0,14,9.992383853769994,10.488158530691155,-0.4957746769211617,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,10,10.0,15,9.992383853769994,10.00483325277912,-0.012449399009126338,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,10,10.0,16,9.992383853769994,9.763170613823103,0.22921323994689047,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,10,10.0,17,9.992383853769994,11.599806669888835,-1.6074228161188415,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,10,10.0,18,9.992383853769994,11.26147897535041,-1.269095121580417,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,10,10.0,19,9.992383853769994,9.56984050265829,0.42254335111170427,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,20,20.0,0,20.0,19.269102990033225,0.7308970099667746,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,20,20.0,1,20.0,20.155038759689923,-0.15503875968992276,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,20,20.0,2,20.0,20.191952750092284,-0.19195275009228396,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,20,20.0,3,20.0,20.782576596530085,-0.7825765965300846,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,20,20.0,4,20.0,20.044296788482836,-0.04429678848283558,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,20,20.0,5,20.0,20.00738279808047,-0.00738279808047082,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,20,20.0,6,20.0,19.453672942045035,0.5463270579549651,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,20,20.0,7,20.0,19.158361018826135,0.8416389811738654,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,20,20.0,8,20.0,20.671834625322997,-0.6718346253229974,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,20,20.0,9,20.0,21.040974529346624,-1.0409745293466237,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,20,20.0,10,20.0,21.225544481358437,-1.2255444813584369,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,20,20.0,11,20.0,19.379844961240313,0.6201550387596875,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,20,20.0,12,20.0,20.634920634920633,-0.6349206349206327,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,20,20.0,13,20.0,19.82281284606866,0.17718715393133877,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,20,20.0,14,20.0,20.376522702104097,-0.3765227021040971,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,20,20.0,15,20.0,19.82281284606866,0.17718715393133877,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,20,20.0,16,20.0,20.376522702104097,-0.3765227021040971,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,20,20.0,17,20.0,21.483942414174972,-1.4839424141749724,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,20,20.0,18,20.0,21.077888519748985,-1.077888519748985,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,20,20.0,19,20.0,20.41343669250646,-0.4134366925064583,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,30,30.0,0,29.992383853769994,29.4076328728635,0.5847509809064952,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,30,30.0,1,29.992383853769994,29.477874034184033,0.5145098195859603,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,30,30.0,2,29.992383853769994,29.68859751814563,0.30378633562436264,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,30,30.0,3,29.992383853769994,29.50128775462421,0.491096099145782,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,30,30.0,4,29.992383853769994,30.08663076562866,-0.09424691185866507,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,30,30.0,5,29.992383853769994,29.782252399906344,0.2101314538636494,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,30,30.0,6,29.992383853769994,29.875907281667057,0.11647657210293616,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,30,30.0,7,29.992383853769994,29.17349566846172,0.8188881853082748,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,30,30.0,8,29.992383853769994,29.73542495902599,0.25695889474400246,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,30,30.0,9,29.992383853769994,30.36759541091079,-0.3752115571407977,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,30,30.0,10,29.992383853769994,30.13345820650901,-0.14107435273901814,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,30,30.0,11,29.992383853769994,29.712011238585813,0.2803726151841808,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,30,30.0,12,29.992383853769994,30.76562865839382,-0.7732448046238254,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,30,30.0,13,29.992383853769994,29.946148442987592,0.04623541078240123,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,30,30.0,14,29.992383853769994,30.180285647389372,-0.1879017936193783,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,30,30.0,15,29.992383853769994,30.297354249590256,-0.30497039582026275,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,30,30.0,16,29.992383853769994,30.344181690470617,-0.3517978367006229,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,30,30.0,17,29.992383853769994,30.15687192694919,-0.16448807317919645,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,30,30.0,18,29.992383853769994,30.273940529150085,-0.28155667538009155,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,30,30.0,19,29.992383853769994,30.110044486068837,-0.11766063229884338,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,40,40.0,0,40.0,39.72468043264503,0.27531956735496976,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,40,40.0,1,40.0,39.97050147492625,0.029498525073748283,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,40,40.0,2,40.0,40.09341199606686,-0.09341199606686246,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,40,40.0,3,40.0,39.33136676499508,0.6686332350049184,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,40,40.0,4,40.0,39.50344149459193,0.4965585054080677,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,40,40.0,5,40.0,40.14257620452311,-0.1425762045231096,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,40,40.0,6,40.0,39.823008849557525,0.1769911504424755,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,40,40.0,7,40.0,39.183874139626354,0.8161258603736457,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,40,40.0,8,40.0,40.0196656833825,-0.019665683382498855,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,40,40.0,9,40.0,40.5850540806293,-0.5850540806292983,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,40,40.0,10,40.0,40.167158308751226,-0.16715830875122606,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,40,40.0,11,40.0,39.15929203539823,0.8407079646017692,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,40,40.0,12,40.0,40.339233038348084,-0.33923303834808394,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,40,40.0,13,40.0,39.45427728613569,0.5457227138643077,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,40,40.0,14,40.0,40.3638151425762,-0.3638151425762004,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,40,40.0,15,40.0,40.04424778761062,-0.044247787610622424,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,40,40.0,16,40.0,40.0196656833825,-0.019665683382498855,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,40,40.0,17,40.0,40.04424778761062,-0.044247787610622424,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,40,40.0,18,40.0,40.41297935103245,-0.41297935103244754,
initial,CYP2D6_Veith,CYP2D6,max_oob_uncertainty,MaxU,40,40.0,19,40.0,40.04424778761062,-0.044247787610622424,
stratified_shuffle,pgp_broccatelli,Pgp,random,Random,10,,0,5.582922824302135,4.651162790697675,0.9317600336044602,10.0
stratified_shuffle,pgp_broccatelli,Pgp,random,Random,10,,1,4.597701149425287,3.488372093023256,1.1093290564020313,10.0
stratified_shuffle,pgp_broccatelli,Pgp,random,Random,10,,2,4.926108374384237,4.941860465116279,-0.015752090732042312,10.0
stratified_shuffle,pgp_broccatelli,Pgp,random,Random,10,,3,4.597701149425287,4.941860465116279,-0.3441593156909919,10.0
stratified_shuffle,pgp_broccatelli,Pgp,random,Random,10,,4,5.254515599343185,5.813953488372093,-0.5594378890289073,10.0
stratified_shuffle,pgp_broccatelli,Pgp,random,Random,10,,5,4.269293924466338,3.488372093023256,0.7809218314430826,10.0
stratified_shuffle,pgp_broccatelli,Pgp,random,Random,10,,6,4.926108374384237,5.232558139534884,-0.3064497651506475,10.0
stratified_shuffle,pgp_broccatelli,Pgp,random,Random,10,,7,5.254515599343185,3.77906976744186,1.4754458319013253,10.0
stratified_shuffle,pgp_broccatelli,Pgp,random,Random,10,,8,6.568144499178982,4.941860465116279,1.626284034062703,10.0
stratified_shuffle,pgp_broccatelli,Pgp,random,Random,10,,9,5.582922824302135,6.395348837209303,-0.8124260129071681,10.0
stratified_shuffle,pgp_broccatelli,Pgp,random,Random,10,,10,4.597701149425287,4.941860465116279,-0.3441593156909919,10.0
stratified_shuffle,pgp_broccatelli,Pgp,random,Random,10,,11,3.9408866995073892,4.3604651162790695,-0.4195784167716803,10.0
stratified_shuffle,pgp_broccatelli,Pgp,random,Random,10,,12,4.269293924466338,4.069767441860465,0.19952648260587313,10.0
stratified_shuffle,pgp_broccatelli,Pgp,random,Random,10,,13,3.9408866995073892,4.651162790697675,-0.7102760911902855,10.0
stratified_shuffle,pgp_broccatelli,Pgp,random,Random,10,,14,4.597701149425287,4.651162790697675,-0.05346164127238762,10.0
stratified_shuffle,pgp_broccatelli,Pgp,random,Random,10,,15,5.254515599343185,6.686046511627906,-1.431530912284721,10.0
stratified_shuffle,pgp_broccatelli,Pgp,random,Random,10,,16,4.597701149425287,4.3604651162790695,0.23723603314621755,10.0
stratified_shuffle,pgp_broccatelli,Pgp,random,Random,10,,17,5.254515599343185,4.941860465116279,0.3126551342269064,10.0
stratified_shuffle,pgp_broccatelli,Pgp,random,Random,10,,18,5.254515599343185,6.104651162790697,-0.8501355634475116,10.0
stratified_shuffle,pgp_broccatelli,Pgp,random,Random,10,,19,3.6124794745484397,4.3604651162790695,-0.7479856417306299,10.0
stratified_shuffle,pgp_broccatelli,Pgp,random,Random,20,,0,9.852216748768473,8.996539792387544,0.855676956380929,20.0
stratified_shuffle,pgp_broccatelli,Pgp,random,Random,20,,1,11.16584564860427,10.726643598615917,0.4392020499883529,20.0
stratified_shuffle,pgp_broccatelli,Pgp,random,Random,20,,2,11.16584564860427,8.996539792387544,2.1693058562167256,20.0
stratified_shuffle,pgp_broccatelli,Pgp,random,Random,20,,3,9.523809523809524,9.688581314878892,-0.16477179106936823,20.0
stratified_shuffle,pgp_broccatelli,Pgp,random,Random,20,,4,9.852216748768473,9.688581314878892,0.16363543388958135,20.0
stratified_shuffle,pgp_broccatelli,Pgp,random,Random,20,,5,10.83743842364532,9.342560553633218,1.4948778700121022,20.0
stratified_shuffle,pgp_broccatelli,Pgp,random,Random,20,,6,10.180623973727423,10.034602076124568,0.14602189760285533,20.0
stratified_shuffle,pgp_broccatelli,Pgp,random,Random,20,,7,8.866995073891626,8.650519031141869,0.21647604274975762,20.0
