error_rate,dataset,strategy,delta_auc,p_value,n,category
20,CHEMBL231-1,first,0.6182272553261825,0.21616744995117188,20,no_difference
20,CHEMBL231-1,max_oob_error,1.5785607079585968,0.03276824951171875,20,better
20,CHEMBL231-1,max_oob_uncertainty,1.1445302364814267,0.17685317993164062,20,no_difference
20,CHEMBL231-1,min_oob_error,-0.2048704447187248,0.5958194732666016,20,no_difference
20,CHEMBL231-1,min_oob_uncertainty,0.6068377059990478,0.26109886169433594,20,no_difference
20,CHEMBL231-1,random,0.2266561372894504,0.9272785186767578,20,no_difference
20,CHEMBL232-1,first,2.001873043588173,0.0019855499267578125,20,better
20,CHEMBL232-1,max_oob_error,3.4520964622663244,0.0019855499267578125,20,better
20,CHEMBL232-1,max_oob_uncertainty,3.469504157421075,8.20159912109375e-05,20,better
20,CHEMBL232-1,min_oob_error,0.552621300845318,0.5705966949462891,20,no_difference
20,CHEMBL232-1,min_oob_uncertainty,1.7475832582712478,0.01531219482421875,20,better
20,CHEMBL232-1,random,1.949782433692198,0.01068878173828125,20,better
20,CHEMBL2326-1,first,0.48433477680394255,0.16495704650878906,20,no_difference
20,CHEMBL2326-1,max_oob_error,1.175080857402433,0.00830841064453125,20,better
20,CHEMBL2326-1,max_oob_uncertainty,0.4027437546841249,0.4523754119873047,20,no_difference
20,CHEMBL2326-1,min_oob_error,0.05772248511932858,0.8408222198486328,20,no_difference
20,CHEMBL2326-1,min_oob_uncertainty,0.7899939784899072,0.0072956085205078125,20,better
20,CHEMBL2326-1,random,0.32554579929048694,0.47490501403808594,20,no_difference
20,CHEMBL233-1,first,1.1413469747494267,0.08969497680664062,20,no_difference
20,CHEMBL233-1,max_oob_error,2.3608755762657156,0.0072956085205078125,20,better
20,CHEMBL233-1,max_oob_uncertainty,0.9679292426610477,0.21616744995117188,20,no_difference
20,CHEMBL233-1,min_oob_error,-0.48825493047386387,0.5705966949462891,20,no_difference
20,CHEMBL233-1,min_oob_uncertainty,1.33256853400933,0.029575347900390625,20,better
20,CHEMBL233-1,random,0.8278547235173331,0.24548721313476562,20,no_difference
20,CHEMBL234-1,first,0.2683174709518479,0.1230926513671875,20,no_difference
20,CHEMBL234-1,max_oob_error,1.336795396916073,5.7220458984375e-06,20,better
20,CHEMBL234-1,max_oob_uncertainty,0.4491156128386461,0.026641845703125,20,better
20,CHEMBL234-1,min_oob_error,0.011362077127058256,0.7841262817382812,20,no_difference
20,CHEMBL234-1,min_oob_uncertainty,0.30829944795916686,0.2305126190185547,20,no_difference
20,CHEMBL234-1,random,0.4652224978200117,0.017181396484375,20,better
20,CHEMBL236-1,first,-0.1564032113579521,0.21616744995117188,20,no_difference
20,CHEMBL236-1,max_oob_error,0.05614179637097978,0.8408222198486328,20,no_difference
20,CHEMBL236-1,max_oob_uncertainty,-0.18697308403613233,0.15364646911621094,20,no_difference
20,CHEMBL236-1,min_oob_error,-0.004076203574688897,0.3299827575683594,20,no_difference
20,CHEMBL236-1,min_oob_uncertainty,-0.06696485270977774,0.5216732025146484,20,no_difference
20,CHEMBL236-1,random,-0.0854430495076877,0.38837623596191406,20,no_difference
20,CHEMBL2366517-1,first,0.2628987043289932,0.03276824951171875,20,better
20,CHEMBL2366517-1,max_oob_error,0.5851140849472033,0.0001049041748046875,20,better
20,CHEMBL2366517-1,max_oob_uncertainty,0.23270255411867816,0.1230926513671875,20,no_difference
20,CHEMBL2366517-1,min_oob_error,0.02776425044176225,0.8694877624511719,20,no_difference
20,CHEMBL2366517-1,min_oob_uncertainty,0.14680450956478985,0.4523754119873047,20,no_difference
20,CHEMBL2366517-1,random,0.165755779703659,0.2773551940917969,20,no_difference
20,CHEMBL237-1,first,0.1422028230009925,0.7011814117431641,20,no_difference
20,CHEMBL237-1,max_oob_error,1.0117499090129876,0.029575347900390625,20,better
20,CHEMBL237-1,max_oob_uncertainty,0.4728600370867927,0.24548721313476562,20,no_difference
20,CHEMBL237-1,min_oob_error,0.006089547522279304,0.7561664581298828,20,no_difference
20,CHEMBL237-1,min_oob_uncertainty,0.28913633850199394,0.38837623596191406,20,no_difference
20,CHEMBL237-1,random,0.46995293325716536,0.2942523956298828,20,no_difference
20,CHEMBL238-1,first,0.2464443337663381,0.3299827575683594,20,no_difference
20,CHEMBL238-1,max_oob_error,0.6509944954678781,0.026641845703125,20,better
20,CHEMBL238-1,max_oob_uncertainty,-0.13082507493914122,0.956329345703125,20,no_difference
20,CHEMBL238-1,min_oob_error,-0.2049681989745819,0.4523754119873047,20,no_difference
20,CHEMBL238-1,min_oob_uncertainty,0.4164287346270129,0.03623390197753906,20,better
20,CHEMBL238-1,random,0.07039508644274353,0.9272785186767578,20,no_difference
20,CHEMBL240-1,first,0.11750637436031788,0.082550048828125,20,no_difference
20,CHEMBL240-1,max_oob_error,0.03206656171349742,0.8123550415039062,20,no_difference
20,CHEMBL240-1,max_oob_uncertainty,0.10593386962737501,0.1893482208251953,20,no_difference
20,CHEMBL240-1,min_oob_error,0.05769245790810675,0.5705966949462891,20,no_difference
20,CHEMBL240-1,min_oob_uncertainty,0.05208938781237062,0.38837623596191406,20,no_difference
20,CHEMBL240-1,random,0.08747337919225587,0.08969497680664062,20,no_difference
20,CHEMBL240-2,first,0.25534036694077533,0.09730720520019531,20,no_difference
20,CHEMBL240-2,max_oob_error,0.7237444799551757,0.0019855499267578125,20,better
20,CHEMBL240-2,max_oob_uncertainty,0.29138871070978284,0.0758514404296875,20,no_difference
20,CHEMBL240-2,min_oob_error,0.16264453534425805,0.49800872802734375,20,no_difference
20,CHEMBL240-2,min_oob_uncertainty,0.44757931101020637,0.001689910888671875,20,better
20,CHEMBL240-2,random,0.26217092644269047,0.082550048828125,20,no_difference
20,CHEMBL245-1,first,2.092646157623658,0.000850677490234375,20,better
20,CHEMBL245-1,max_oob_error,5.235100924381355,3.814697265625e-06,20,better
20,CHEMBL245-1,max_oob_uncertainty,1.9546798153289966,0.00485992431640625,20,better
20,CHEMBL245-1,min_oob_error,0.1329954123365294,1.0,20,no_difference
20,CHEMBL245-1,min_oob_uncertainty,2.9731129192377526,2.6702880859375e-05,20,better
20,CHEMBL245-1,random,2.213395456814178,0.0002613067626953125,20,better
20,CHEMBL2492-1,first,0.016942558166749853,0.4304332733154297,20,no_difference
20,CHEMBL2492-1,max_oob_error,0.0002663716517350423,0.7285060882568359,20,no_difference
20,CHEMBL2492-1,max_oob_uncertainty,-0.009599012814992314,0.47490501403808594,20,no_difference
20,CHEMBL2492-1,min_oob_error,-0.011018119761574496,0.7841262817382812,20,no_difference
20,CHEMBL2492-1,min_oob_uncertainty,0.03039607963200801,0.5216732025146484,20,no_difference
20,CHEMBL2492-1,random,0.018482831412496382,0.38837623596191406,20,no_difference
20,CHEMBL251-1,first,0.43386156646413065,0.08969497680664062,20,no_difference
20,CHEMBL251-1,max_oob_error,0.8108397057321248,0.001209259033203125,20,better
20,CHEMBL251-1,max_oob_uncertainty,0.2550769621140949,0.2305126190185547,20,no_difference
20,CHEMBL251-1,min_oob_error,0.24535324666355612,0.17685317993164062,20,no_difference
20,CHEMBL251-1,min_oob_uncertainty,0.4666191472223641,0.005580902099609375,20,better
20,CHEMBL251-1,random,0.32287345892668745,0.2305126190185547,20,no_difference
20,CHEMBL253-1,first,0.03596004117766487,0.2773551940917969,20,no_difference
20,CHEMBL253-1,max_oob_error,0.036771209148548326,0.4523754119873047,20,no_difference
20,CHEMBL253-1,max_oob_uncertainty,0.040436411157568485,0.2773551940917969,20,no_difference
20,CHEMBL253-1,min_oob_error,0.05114986803280726,0.10539817810058594,20,no_difference
20,CHEMBL253-1,min_oob_uncertainty,0.05058006307197651,0.34881019592285156,20,no_difference
20,CHEMBL253-1,random,0.04264359190676146,0.17685317993164062,20,no_difference
20,CHEMBL255-1,first,0.08623478849141968,0.4304332733154297,20,no_difference
20,CHEMBL255-1,max_oob_error,0.25939303645022777,0.058258056640625,20,no_difference
20,CHEMBL255-1,max_oob_uncertainty,0.05925133936297122,0.47490501403808594,20,no_difference
20,CHEMBL255-1,min_oob_error,0.024426464573029348,0.6742229461669922,20,no_difference
20,CHEMBL255-1,min_oob_uncertainty,0.05224875203305217,0.7011814117431641,20,no_difference
20,CHEMBL255-1,random,0.11788179736675204,0.2773551940917969,20,no_difference
20,CHEMBL259-1,first,0.2561422008285762,0.069580078125,20,no_difference
20,CHEMBL259-1,max_oob_error,0.4325164228380354,0.017181396484375,20,better
20,CHEMBL259-1,max_oob_uncertainty,0.09405952804691928,0.3117942810058594,20,no_difference
20,CHEMBL259-1,min_oob_error,0.09401259140694815,0.47490501403808594,20,no_difference
20,CHEMBL259-1,min_oob_uncertainty,0.33344934550159894,0.04405403137207031,20,better
20,CHEMBL259-1,random,0.15457235327311186,0.21616744995117188,20,no_difference
20,CHEMBL264-1,first,0.307226965007111,0.3117942810058594,20,no_difference
20,CHEMBL264-1,max_oob_error,0.8897556474823183,0.0003948211669921875,20,better
20,CHEMBL264-1,max_oob_uncertainty,0.2317894014611678,0.34881019592285156,20,no_difference
20,CHEMBL264-1,min_oob_error,-0.10539394130857574,0.7841262817382812,20,no_difference
20,CHEMBL264-1,min_oob_uncertainty,0.22387057247690195,0.34881019592285156,20,no_difference
20,CHEMBL264-1,random,0.35303564311330576,0.20244979858398438,20,no_difference
20,CHEMBL269-1,first,0.0004923031128601707,0.9272785186767578,20,no_difference
20,CHEMBL269-1,max_oob_error,0.03194138356936769,0.5705966949462891,20,no_difference
20,CHEMBL269-1,max_oob_uncertainty,-0.006848730881169729,0.956329345703125,20,no_difference
20,CHEMBL269-1,min_oob_error,-0.006947865150003452,0.8983173370361328,20,no_difference
20,CHEMBL269-1,min_oob_uncertainty,0.03694954299545827,0.7011814117431641,20,no_difference
20,CHEMBL269-1,random,0.018959895110877055,0.7285060882568359,20,no_difference
20,CHEMBL269-2,first,0.16435087865857093,0.7011814117431641,20,no_difference
20,CHEMBL269-2,max_oob_error,0.7346213079524085,0.06372261047363281,20,no_difference
20,CHEMBL269-2,max_oob_uncertainty,0.25653060714627995,0.40909767150878906,20,no_difference
20,CHEMBL269-2,min_oob_error,-0.2115875988527101,0.14290618896484375,20,no_difference
20,CHEMBL269-2,min_oob_uncertainty,0.3987463468553106,0.3299827575683594,20,no_difference
20,CHEMBL269-2,random,0.23676743073024262,0.9272785186767578,20,no_difference
20,CHEMBL270-1,first,0.46158130380586326,0.082550048828125,20,no_difference
20,CHEMBL270-1,max_oob_error,1.2190351127122245,0.0007076263427734375,20,better
20,CHEMBL270-1,max_oob_uncertainty,0.32470727616409467,0.47490501403808594,20,no_difference
20,CHEMBL270-1,min_oob_error,0.16892468927729887,0.1893482208251953,20,no_difference
20,CHEMBL270-1,min_oob_uncertainty,0.6261720426565258,0.023950576782226562,20,better
20,CHEMBL270-1,random,0.44941890468799245,0.09730720520019531,20,no_difference
20,CHEMBL270-2,first,1.0265576409571575,0.082550048828125,20,no_difference
20,CHEMBL270-2,max_oob_error,2.6608019438263524,0.0007076263427734375,20,better
20,CHEMBL270-2,max_oob_uncertainty,1.1495757823158947,0.03276824951171875,20,better
20,CHEMBL270-2,min_oob_error,0.24870963994026063,0.36827659606933594,20,no_difference
20,CHEMBL270-2,min_oob_uncertainty,1.7440636103188818,0.000850677490234375,20,better
20,CHEMBL270-2,random,1.2191204824401969,0.01531219482421875,20,better
20,CHEMBL270-3,first,1.7152825540775098,0.029575347900390625,20,better
20,CHEMBL270-3,max_oob_error,3.1412627009742025,0.006389617919921875,20,better
20,CHEMBL270-3,max_oob_uncertainty,1.1151101955743559,0.15364646911621094,20,no_difference
20,CHEMBL270-3,min_oob_error,0.975546648964024,0.14290618896484375,20,no_difference
20,CHEMBL270-3,min_oob_uncertainty,2.839002140155602,0.0001049041748046875,20,better
20,CHEMBL270-3,random,1.3707790841608634,0.05316925048828125,20,no_difference
20,CHEMBL273-1,first,0.1837346485730828,0.01531219482421875,20,better
20,CHEMBL273-1,max_oob_error,0.3875915930002035,0.0014324188232421875,20,better
20,CHEMBL273-1,max_oob_uncertainty,0.12955216551846577,0.15364646911621094,20,no_difference
20,CHEMBL273-1,min_oob_error,0.039984166615037786,0.5958194732666016,20,no_difference
20,CHEMBL273-1,min_oob_uncertainty,0.21417514025313497,0.03623390197753906,20,better
20,CHEMBL273-1,random,0.091585841381292,0.2773551940917969,20,no_difference
20,CHEMBL273-2,first,1.5125656275321704,0.0758514404296875,20,no_difference
20,CHEMBL273-2,max_oob_error,1.671427620979692,0.08969497680664062,20,no_difference
20,CHEMBL273-2,max_oob_uncertainty,-0.5048041819583645,0.4304332733154297,20,no_difference
20,CHEMBL273-2,min_oob_error,-0.1300559220006642,0.8983173370361328,20,no_difference
20,CHEMBL273-2,min_oob_uncertainty,1.5402050552055448,0.06372261047363281,20,no_difference
20,CHEMBL273-2,random,0.3113564886849199,0.36827659606933594,20,no_difference
20,CHEMBL2820-1,first,0.08458209268075603,0.2305126190185547,20,no_difference
20,CHEMBL2820-1,max_oob_error,0.23861215061185348,0.017181396484375,20,better
20,CHEMBL2820-1,max_oob_uncertainty,0.051496728431919256,0.40909767150878906,20,no_difference
20,CHEMBL2820-1,min_oob_error,0.024575958505308294,0.6215133666992188,20,no_difference
20,CHEMBL2820-1,min_oob_uncertainty,0.1206033864210168,0.069580078125,20,no_difference
20,CHEMBL2820-1,random,0.09687290591464848,0.1893482208251953,20,no_difference
20,CHEMBL284-1,first,0.3527745195671793,0.03276824951171875,20,better
20,CHEMBL284-1,max_oob_error,0.49205845250230096,0.00365447998046875,20,better
20,CHEMBL284-1,max_oob_uncertainty,0.29249796963453745,0.14290618896484375,20,no_difference
20,CHEMBL284-1,min_oob_error,0.14501498801420354,0.5705966949462891,20,no_difference
20,CHEMBL284-1,min_oob_uncertainty,0.21367971114563655,0.09730720520019531,20,no_difference
20,CHEMBL284-1,random,0.33186816518335754,0.04844093322753906,20,better
20,CHEMBL287-1,first,0.36086396411972527,0.47490501403808594,20,no_difference
20,CHEMBL287-1,max_oob_error,0.47379760088837336,0.40909767150878906,20,no_difference
20,CHEMBL287-1,max_oob_uncertainty,0.07609649121425059,0.8694877624511719,20,no_difference
20,CHEMBL287-1,min_oob_error,-0.02936693248576914,0.9272785186767578,20,no_difference
20,CHEMBL287-1,min_oob_uncertainty,0.0720285950028984,0.9272785186767578,20,no_difference
20,CHEMBL287-1,random,0.5820630686316367,0.34881019592285156,20,no_difference
20,CHEMBL2954-1,first,-0.04058366443446655,0.49800872802734375,20,no_difference
20,CHEMBL2954-1,max_oob_error,0.025651040895639632,0.6742229461669922,20,no_difference
20,CHEMBL2954-1,max_oob_uncertainty,-0.059751029928228935,0.47490501403808594,20,no_difference
20,CHEMBL2954-1,min_oob_error,-0.048673680306793796,0.8408222198486328,20,no_difference
20,CHEMBL2954-1,min_oob_uncertainty,0.08513337891725534,0.2305126190185547,20,no_difference
20,CHEMBL2954-1,random,-0.0167830724050555,0.9854354858398438,20,no_difference
20,CHEMBL302-1,first,0.7449790286164106,0.13272666931152344,20,no_difference
20,CHEMBL302-1,max_oob_error,2.3861485123123733,0.0002613067626953125,20,better
20,CHEMBL302-1,max_oob_uncertainty,1.06242881386334,0.09730720520019531,20,no_difference
20,CHEMBL302-1,min_oob_error,0.27627117110029076,0.6215133666992188,20,no_difference
20,CHEMBL302-1,min_oob_uncertainty,1.937931974046301,0.0002613067626953125,20,better
20,CHEMBL302-1,random,1.4566131475533635,0.0031528472900390625,20,better
20,CHEMBL313-1,first,0.18843870070932986,0.21616744995117188,20,no_difference
20,CHEMBL313-1,max_oob_error,0.43728772246702585,0.01923370361328125,20,better
20,CHEMBL313-1,max_oob_uncertainty,0.20198761879551858,0.2773551940917969,20,no_difference
20,CHEMBL313-1,min_oob_error,0.004691626786571845,0.6742229461669922,20,no_difference
20,CHEMBL313-1,min_oob_uncertainty,0.2772208589100568,0.10539817810058594,20,no_difference
20,CHEMBL313-1,random,0.28766319565070636,0.082550048828125,20,no_difference
20,CHEMBL313-2,first,0.13288438070233893,0.5958194732666016,20,no_difference
20,CHEMBL313-2,max_oob_error,1.257571545425932,8.20159912109375e-05,20,better
20,CHEMBL313-2,max_oob_uncertainty,0.17029632042587792,0.5958194732666016,20,no_difference
20,CHEMBL313-2,min_oob_error,-0.17167711900454385,0.7285060882568359,20,no_difference
20,CHEMBL313-2,min_oob_uncertainty,0.5219937840988276,0.0758514404296875,20,no_difference
20,CHEMBL313-2,random,0.3964090788371745,0.15364646911621094,20,no_difference
20,CHEMBL3155-1,first,0.5348364553493908,0.8694877624511719,20,no_difference
20,CHEMBL3155-1,max_oob_error,1.0568603830935799,0.09730720520019531,20,no_difference
20,CHEMBL3155-1,max_oob_uncertainty,0.5272997386365086,0.5458755493164062,20,no_difference
20,CHEMBL3155-1,min_oob_error,-0.39665922543431964,0.38837623596191406,20,no_difference
20,CHEMBL3155-1,min_oob_uncertainty,0.3117216792582216,0.8983173370361328,20,no_difference
20,CHEMBL3155-1,random,0.4153533946156861,0.7011814117431641,20,no_difference
20,CHEMBL318-1,first,0.09570910412625296,0.3299827575683594,20,no_difference
20,CHEMBL318-1,max_oob_error,0.2259120568567404,0.002712249755859375,20,better
20,CHEMBL318-1,max_oob_uncertainty,0.12745371515697065,0.15364646911621094,20,no_difference
20,CHEMBL318-1,min_oob_error,0.06442604764257424,0.5216732025146484,20,no_difference
20,CHEMBL318-1,min_oob_uncertainty,0.1147676618178279,0.10539817810058594,20,no_difference
20,CHEMBL318-1,random,0.14161183754381595,0.14290618896484375,20,no_difference
20,CHEMBL318-2,first,0.9920349327836888,0.058258056640625,20,no_difference
20,CHEMBL318-2,max_oob_error,1.631419728395883,0.04405403137207031,20,better
20,CHEMBL318-2,max_oob_uncertainty,0.6091745172432532,0.11398696899414062,20,no_difference
20,CHEMBL318-2,min_oob_error,0.9358997706992191,0.058258056640625,20,no_difference
20,CHEMBL318-2,min_oob_uncertainty,1.0979003455317007,0.03276824951171875,20,better
20,CHEMBL318-2,random,0.8302894221879977,0.06372261047363281,20,no_difference
20,CHEMBL3227-1,first,0.013566305234231723,0.7011814117431641,20,no_difference
20,CHEMBL3227-1,max_oob_error,0.028578758434164443,0.7285060882568359,20,no_difference
20,CHEMBL3227-1,max_oob_uncertainty,-0.0049462253690306214,0.7011814117431641,20,no_difference
20,CHEMBL3227-1,min_oob_error,0.02685777259691946,0.956329345703125,20,no_difference
20,CHEMBL3227-1,min_oob_uncertainty,0.00033386135870276944,0.8983173370361328,20,no_difference
20,CHEMBL3227-1,random,-0.04616281839752005,0.1893482208251953,20,no_difference
20,CHEMBL3371-1,first,-0.19745459200427753,0.3299827575683594,20,no_difference
20,CHEMBL3371-1,max_oob_error,-0.16242042093753728,0.5216732025146484,20,no_difference
20,CHEMBL3371-1,max_oob_uncertainty,-0.02728742154812256,0.7285060882568359,20,no_difference
20,CHEMBL3371-1,min_oob_error,-0.22906239198061265,0.09730720520019531,20,no_difference
20,CHEMBL3371-1,min_oob_uncertainty,-0.14499155264329086,0.21616744995117188,20,no_difference
20,CHEMBL3371-1,random,-0.07390078397285826,0.6742229461669922,20,no_difference
20,CHEMBL344-1,first,-0.015540168256775112,0.1893482208251953,20,no_difference
20,CHEMBL344-1,max_oob_error,-0.007707203712348587,0.6215133666992188,20,no_difference
20,CHEMBL344-1,max_oob_uncertainty,-0.008132230428945775,0.5705966949462891,20,no_difference
20,CHEMBL344-1,min_oob_error,-0.01410123576753275,0.40909767150878906,20,no_difference
20,CHEMBL344-1,min_oob_uncertainty,-0.009263160827332407,0.7841262817382812,20,no_difference
20,CHEMBL344-1,random,-0.02304449523697958,0.3299827575683594,20,no_difference
20,CHEMBL344-2,first,-0.03866030108474794,0.7561664581298828,20,no_difference
20,CHEMBL344-2,max_oob_error,0.022715634991938315,0.9272785186767578,20,no_difference
20,CHEMBL344-2,max_oob_uncertainty,0.01721597182030532,0.8408222198486328,20,no_difference
20,CHEMBL344-2,min_oob_error,-0.06699098829983666,0.1893482208251953,20,no_difference
20,CHEMBL344-2,min_oob_uncertainty,0.041582500970464585,0.8983173370361328,20,no_difference
20,CHEMBL344-2,random,-0.0234900543111916,0.6742229461669922,20,no_difference
20,CHEMBL3510-1,first,0.2381900345728747,0.7561664581298828,20,no_difference
20,CHEMBL3510-1,max_oob_error,0.7202269550420116,0.49800872802734375,20,no_difference
20,CHEMBL3510-1,max_oob_uncertainty,-0.6743157511334115,0.5958194732666016,20,no_difference
20,CHEMBL3510-1,min_oob_error,-2.1763036208768165,0.17685317993164062,20,no_difference
20,CHEMBL3510-1,min_oob_uncertainty,1.571137971275685,0.10539817810058594,20,no_difference
20,CHEMBL3510-1,random,-0.1842580135053648,0.7011814117431641,20,no_difference
20,CHEMBL3729-1,first,1.3634956850246651,0.04405403137207031,20,better
20,CHEMBL3729-1,max_oob_error,2.996968297888441,0.0003223419189453125,20,better
20,CHEMBL3729-1,max_oob_uncertainty,0.6707855027643663,0.5458755493164062,20,no_difference
20,CHEMBL3729-1,min_oob_error,0.7687102128098752,0.2305126190185547,20,no_difference
20,CHEMBL3729-1,min_oob_uncertainty,1.8219513144900152,0.006389617919921875,20,better
20,CHEMBL3729-1,random,0.8174976908781579,0.16495704650878906,20,no_difference
20,CHEMBL3759-1,first,-0.01042661750342475,0.6742229461669922,20,no_difference
20,CHEMBL3759-1,max_oob_error,-0.03652461106766207,0.24548721313476562,20,no_difference
20,CHEMBL3759-1,max_oob_uncertainty,-0.006750096152395102,0.8694877624511719,20,no_difference
20,CHEMBL3759-1,min_oob_error,-0.006761985041192809,1.0,20,no_difference
20,CHEMBL3759-1,min_oob_uncertainty,-0.020299657476774334,0.5958194732666016,20,no_difference
20,CHEMBL3759-1,random,-0.009479646879697334,0.7285060882568359,20,no_difference
20,CHEMBL3769-1,first,0.4213046827842213,0.00830841064453125,20,better
20,CHEMBL3769-1,max_oob_error,1.040882609890259,0.0001678466796875,20,better
20,CHEMBL3769-1,max_oob_uncertainty,0.28277005237717245,0.09730720520019531,20,no_difference
20,CHEMBL3769-1,min_oob_error,0.11236391225333549,0.5705966949462891,20,no_difference
20,CHEMBL3769-1,min_oob_uncertainty,0.4789480487872396,0.0019855499267578125,20,better
20,CHEMBL3769-1,random,0.42831755430684665,0.0072956085205078125,20,better
20,CHEMBL3837-1,first,0.03240682699412911,0.7285060882568359,20,no_difference
20,CHEMBL3837-1,max_oob_error,0.24046396047523738,0.1230926513671875,20,no_difference
20,CHEMBL3837-1,max_oob_uncertainty,0.16686187518612777,0.40909767150878906,20,no_difference
20,CHEMBL3837-1,min_oob_error,-0.07572956064265561,0.5458755493164062,20,no_difference
20,CHEMBL3837-1,min_oob_uncertainty,0.07643557807927888,0.7011814117431641,20,no_difference
20,CHEMBL3837-1,random,-0.022058271126827834,0.8123550415039062,20,no_difference
20,CHEMBL3952-1,first,0.3091469785361717,0.039989471435546875,20,better
20,CHEMBL3952-1,max_oob_error,0.4695376694965393,0.0072956085205078125,20,better
20,CHEMBL3952-1,max_oob_uncertainty,0.3773029238511928,0.01923370361328125,20,better
20,CHEMBL3952-1,min_oob_error,0.24477698567425749,0.058258056640625,20,no_difference
20,CHEMBL3952-1,min_oob_uncertainty,0.3939583501439895,0.001209259033203125,20,better
20,CHEMBL3952-1,random,0.34418453261985216,0.0072956085205078125,20,better
20,CHEMBL3952-2,first,0.6238588562906766,0.01068878173828125,20,better
20,CHEMBL3952-2,max_oob_error,1.7499941317579482,0.0001049041748046875,20,better
20,CHEMBL3952-2,max_oob_uncertainty,0.5913108918322327,0.01923370361328125,20,better
20,CHEMBL3952-2,min_oob_error,0.4159943457051508,0.023950576782226562,20,better
20,CHEMBL3952-2,min_oob_uncertainty,1.17280748867863,0.000133514404296875,20,better
20,CHEMBL3952-2,random,0.8023373198606241,0.0023250579833984375,20,better
20,CHEMBL3952-3,first,0.32901666952311814,0.2305126190185547,20,no_difference
20,CHEMBL3952-3,max_oob_error,0.8287034713631861,0.006389617919921875,20,better
20,CHEMBL3952-3,max_oob_uncertainty,0.14526403902571855,0.7285060882568359,20,no_difference
20,CHEMBL3952-3,min_oob_error,-0.0056649031382227655,0.7841262817382812,20,no_difference
20,CHEMBL3952-3,min_oob_uncertainty,0.5794587258033087,0.01531219482421875,20,better
20,CHEMBL3952-3,random,0.3186927137313423,0.16495704650878906,20,no_difference
20,CHEMBL4005-1,first,0.48600811304103075,0.1230926513671875,20,no_difference
20,CHEMBL4005-1,max_oob_error,1.265868997615073,0.0023250579833984375,20,better
20,CHEMBL4005-1,max_oob_uncertainty,0.44905136791326256,0.21616744995117188,20,no_difference
20,CHEMBL4005-1,min_oob_error,-0.0017725012564989485,0.8408222198486328,20,no_difference
20,CHEMBL4005-1,min_oob_uncertainty,0.8292908329776709,0.0019855499267578125,20,better
20,CHEMBL4005-1,random,0.3507333969032821,0.17685317993164062,20,no_difference
20,CHEMBL4078-1,first,-0.00632344602217465,0.956329345703125,20,no_difference
20,CHEMBL4078-1,max_oob_error,0.0375929781189571,0.9854354858398438,20,no_difference
20,CHEMBL4078-1,max_oob_uncertainty,0.037671516232867394,0.6215133666992188,20,no_difference
20,CHEMBL4078-1,min_oob_error,-0.024404425340459744,1.0,20,no_difference
20,CHEMBL4078-1,min_oob_uncertainty,0.023530479606152177,0.8694877624511719,20,no_difference
20,CHEMBL4078-1,random,0.018773107256195944,0.7285060882568359,20,no_difference
20,CHEMBL4105864-1,first,0.01328284186081452,0.956329345703125,20,no_difference
20,CHEMBL4105864-1,max_oob_error,-0.013102015958451174,0.8408222198486328,20,no_difference
20,CHEMBL4105864-1,max_oob_uncertainty,0.03020954196769641,0.7285060882568359,20,no_difference
20,CHEMBL4105864-1,min_oob_error,-0.04254793830591539,0.8408222198486328,20,no_difference
20,CHEMBL4105864-1,min_oob_uncertainty,0.03348610583852536,0.6476554870605469,20,no_difference
20,CHEMBL4105864-1,random,0.10340989268930297,0.4304332733154297,20,no_difference
20,CHEMBL4153-1,first,-0.05117668675492002,0.6215133666992188,20,no_difference
20,CHEMBL4153-1,max_oob_error,0.013866335395248263,0.956329345703125,20,no_difference
20,CHEMBL4153-1,max_oob_uncertainty,-0.08376210520303858,0.3117942810058594,20,no_difference
20,CHEMBL4153-1,min_oob_error,-0.051734542947740894,0.6215133666992188,20,no_difference
20,CHEMBL4153-1,min_oob_uncertainty,-0.11863081151716752,0.1893482208251953,20,no_difference
20,CHEMBL4153-1,random,-0.025505527802574514,0.8408222198486328,20,no_difference
20,CHEMBL4361-1,first,0.3992734559858935,0.013616561889648438,20,better
20,CHEMBL4361-1,max_oob_error,0.7363849714025786,0.00485992431640625,20,better
20,CHEMBL4361-1,max_oob_uncertainty,0.39753877933680853,0.14290618896484375,20,no_difference
20,CHEMBL4361-1,min_oob_error,0.20493915336965643,0.13272666931152344,20,no_difference
20,CHEMBL4361-1,min_oob_uncertainty,0.3807300359448682,0.0072956085205078125,20,better
20,CHEMBL4361-1,random,0.43589890528450537,0.017181396484375,20,better
20,CHEMBL4361-2,first,0.18642783471675256,0.36827659606933594,20,no_difference
20,CHEMBL4361-2,max_oob_error,0.6408596144707024,0.20244979858398438,20,no_difference
20,CHEMBL4361-2,max_oob_uncertainty,0.7146791536478861,0.26109886169433594,20,no_difference
20,CHEMBL4361-2,min_oob_error,0.6993768907937202,0.10539817810058594,20,no_difference
20,CHEMBL4361-2,min_oob_uncertainty,1.5398160289837666,6.29425048828125e-05,20,better
20,CHEMBL4361-2,random,1.0338660931871424,0.0072956085205078125,20,better
20,CHEMBL4616-1,first,0.10588965909316564,0.3117942810058594,20,no_difference
20,CHEMBL4616-1,max_oob_error,-0.03362183091400546,0.6476554870605469,20,no_difference
20,CHEMBL4616-1,max_oob_uncertainty,0.10747955660249846,0.7285060882568359,20,no_difference
