dataset,protocol,seed,value,metric
pgp_broccatelli,max_oob_uncertainty,8,73.73417721518987,scaffold_richness
pgp_broccatelli,max_oob_uncertainty,9,56.9620253164557,scaffold_richness
pgp_broccatelli,max_oob_uncertainty,10,77.84810126582279,scaffold_richness
pgp_broccatelli,max_oob_uncertainty,11,61.70886075949367,scaffold_richness
pgp_broccatelli,max_oob_uncertainty,12,54.43037974683544,scaffold_richness
pgp_broccatelli,max_oob_uncertainty,13,65.18987341772153,scaffold_richness
pgp_broccatelli,max_oob_uncertainty,14,71.51898734177216,scaffold_richness
pgp_broccatelli,max_oob_uncertainty,15,67.40506329113924,scaffold_richness
pgp_broccatelli,max_oob_uncertainty,16,58.86075949367089,scaffold_richness
pgp_broccatelli,max_oob_uncertainty,17,56.32911392405063,scaffold_richness
pgp_broccatelli,max_oob_uncertainty,18,68.9873417721519,scaffold_richness
pgp_broccatelli,max_oob_uncertainty,19,71.20253164556962,scaffold_richness
PAMPA_NCATS,al,0,60.27531956735497,scaffold_richness
PAMPA_NCATS,al,1,62.34021632251721,scaffold_richness
PAMPA_NCATS,al,2,62.04523107177975,scaffold_richness
PAMPA_NCATS,al,3,53.98230088495575,scaffold_richness
PAMPA_NCATS,al,4,54.86725663716814,scaffold_richness
PAMPA_NCATS,al,5,55.55555555555556,scaffold_richness
PAMPA_NCATS,al,6,60.47197640117994,scaffold_richness
PAMPA_NCATS,al,7,57.03048180924287,scaffold_richness
PAMPA_NCATS,al,8,63.81514257620452,scaffold_richness
PAMPA_NCATS,al,9,52.60570304818093,scaffold_richness
PAMPA_NCATS,al,10,67.45329400196657,scaffold_richness
PAMPA_NCATS,al,11,54.17895771878073,scaffold_richness
PAMPA_NCATS,al,12,50.63913470993116,scaffold_richness
PAMPA_NCATS,al,13,57.32546705998034,scaffold_richness
PAMPA_NCATS,al,14,60.766961651917406,scaffold_richness
PAMPA_NCATS,al,15,57.32546705998034,scaffold_richness
PAMPA_NCATS,al,16,52.11406096361848,scaffold_richness
PAMPA_NCATS,al,17,50.34414945919371,scaffold_richness
PAMPA_NCATS,al,18,54.572271386430685,scaffold_richness
PAMPA_NCATS,al,19,64.7984267453294,scaffold_richness
PAMPA_NCATS,pl,0,72.0763723150358,scaffold_richness
PAMPA_NCATS,pl,1,72.79236276849642,scaffold_richness
PAMPA_NCATS,pl,2,75.41766109785203,scaffold_richness
PAMPA_NCATS,pl,3,66.10978520286396,scaffold_richness
PAMPA_NCATS,pl,4,69.21241050119332,scaffold_richness
PAMPA_NCATS,pl,5,66.82577565632458,scaffold_richness
PAMPA_NCATS,pl,6,75.89498806682577,scaffold_richness
PAMPA_NCATS,pl,7,69.68973747016707,scaffold_richness
PAMPA_NCATS,pl,8,76.37231503579952,scaffold_richness
PAMPA_NCATS,pl,9,67.06443914081146,scaffold_richness
PAMPA_NCATS,pl,10,76.6109785202864,scaffold_richness
PAMPA_NCATS,pl,11,66.10978520286396,scaffold_richness
PAMPA_NCATS,pl,12,60.859188544152744,scaffold_richness
PAMPA_NCATS,pl,13,66.10978520286396,scaffold_richness
PAMPA_NCATS,pl,14,72.31503579952268,scaffold_richness
PAMPA_NCATS,pl,15,68.4964200477327,scaffold_richness
PAMPA_NCATS,pl,16,63.0071599045346,scaffold_richness
PAMPA_NCATS,pl,17,58.233890214797135,scaffold_richness
PAMPA_NCATS,pl,18,66.5871121718377,scaffold_richness
PAMPA_NCATS,pl,19,78.28162291169451,scaffold_richness
PAMPA_NCATS,random,0,84.24821002386635,scaffold_richness
PAMPA_NCATS,random,1,85.68019093078759,scaffold_richness
PAMPA_NCATS,random,2,86.63484486873509,scaffold_richness
PAMPA_NCATS,random,3,78.04295942720763,scaffold_richness
PAMPA_NCATS,random,4,76.84964200477327,scaffold_richness
PAMPA_NCATS,random,5,83.29355608591885,scaffold_richness
PAMPA_NCATS,random,6,80.42959427207637,scaffold_richness
PAMPA_NCATS,random,7,79.95226730310262,scaffold_richness
PAMPA_NCATS,random,8,78.99761336515513,scaffold_richness
PAMPA_NCATS,random,9,77.56563245823389,scaffold_richness
PAMPA_NCATS,random,10,83.53221957040573,scaffold_richness
PAMPA_NCATS,random,11,78.75894988066825,scaffold_richness
PAMPA_NCATS,random,12,80.66825775656325,scaffold_richness
PAMPA_NCATS,random,13,77.56563245823389,scaffold_richness
PAMPA_NCATS,random,14,79.47494033412887,scaffold_richness
PAMPA_NCATS,random,15,79.95226730310262,scaffold_richness
PAMPA_NCATS,random,16,75.65632458233891,scaffold_richness
PAMPA_NCATS,random,17,76.13365155131265,scaffold_richness
PAMPA_NCATS,random,18,76.6109785202864,scaffold_richness
PAMPA_NCATS,random,19,88.54415274463007,scaffold_richness
PAMPA_NCATS,first,0,84.24821002386635,scaffold_richness
PAMPA_NCATS,first,1,87.3508353221957,scaffold_richness
PAMPA_NCATS,first,2,86.15751789976133,scaffold_richness
PAMPA_NCATS,first,3,79.23627684964201,scaffold_richness
PAMPA_NCATS,first,4,76.6109785202864,scaffold_richness
PAMPA_NCATS,first,5,82.81622911694511,scaffold_richness
PAMPA_NCATS,first,6,79.95226730310262,scaffold_richness
PAMPA_NCATS,first,7,78.75894988066825,scaffold_richness
PAMPA_NCATS,first,8,77.56563245823389,scaffold_richness
PAMPA_NCATS,first,9,76.84964200477327,scaffold_richness
PAMPA_NCATS,first,10,81.38424821002387,scaffold_richness
PAMPA_NCATS,first,11,80.42959427207637,scaffold_richness
PAMPA_NCATS,first,12,80.66825775656325,scaffold_richness
PAMPA_NCATS,first,13,78.99761336515513,scaffold_richness
PAMPA_NCATS,first,14,81.62291169451073,scaffold_richness
PAMPA_NCATS,first,15,78.52028639618138,scaffold_richness
PAMPA_NCATS,first,16,74.22434367541766,scaffold_richness
PAMPA_NCATS,first,17,73.9856801909308,scaffold_richness
PAMPA_NCATS,first,18,76.13365155131265,scaffold_richness
PAMPA_NCATS,first,19,84.96420047732697,scaffold_richness
PAMPA_NCATS,min_oob_error,0,79.95226730310262,scaffold_richness
PAMPA_NCATS,min_oob_error,1,85.44152744630071,scaffold_richness
PAMPA_NCATS,min_oob_error,2,83.53221957040573,scaffold_richness
PAMPA_NCATS,min_oob_error,3,74.7016706443914,scaffold_richness
PAMPA_NCATS,min_oob_error,4,76.84964200477327,scaffold_richness
PAMPA_NCATS,min_oob_error,5,81.86157517899761,scaffold_richness
PAMPA_NCATS,min_oob_error,6,79.71360381861575,scaffold_richness
PAMPA_NCATS,min_oob_error,7,79.23627684964201,scaffold_richness
PAMPA_NCATS,min_oob_error,8,79.71360381861575,scaffold_richness
PAMPA_NCATS,min_oob_error,9,78.04295942720763,scaffold_richness
PAMPA_NCATS,min_oob_error,10,81.86157517899761,scaffold_richness
PAMPA_NCATS,min_oob_error,11,78.04295942720763,scaffold_richness
PAMPA_NCATS,min_oob_error,12,77.80429594272077,scaffold_richness
PAMPA_NCATS,min_oob_error,13,78.04295942720763,scaffold_richness
PAMPA_NCATS,min_oob_error,14,80.1909307875895,scaffold_richness
PAMPA_NCATS,min_oob_error,15,80.66825775656325,scaffold_richness
PAMPA_NCATS,min_oob_error,16,74.94033412887828,scaffold_richness
PAMPA_NCATS,min_oob_error,17,73.26968973747017,scaffold_richness
PAMPA_NCATS,min_oob_error,18,76.37231503579952,scaffold_richness
PAMPA_NCATS,min_oob_error,19,84.48687350835323,scaffold_richness
PAMPA_NCATS,max_oob_error,0,83.7708830548926,scaffold_richness
PAMPA_NCATS,max_oob_error,1,83.7708830548926,scaffold_richness
PAMPA_NCATS,max_oob_error,2,86.15751789976133,scaffold_richness
PAMPA_NCATS,max_oob_error,3,76.13365155131265,scaffold_richness
PAMPA_NCATS,max_oob_error,4,76.37231503579952,scaffold_richness
PAMPA_NCATS,max_oob_error,5,83.7708830548926,scaffold_richness
PAMPA_NCATS,max_oob_error,6,78.99761336515513,scaffold_richness
PAMPA_NCATS,max_oob_error,7,76.6109785202864,scaffold_richness
PAMPA_NCATS,max_oob_error,8,78.99761336515513,scaffold_richness
PAMPA_NCATS,max_oob_error,9,75.89498806682577,scaffold_richness
PAMPA_NCATS,max_oob_error,10,84.00954653937947,scaffold_richness
PAMPA_NCATS,max_oob_error,11,78.75894988066825,scaffold_richness
PAMPA_NCATS,max_oob_error,12,75.65632458233891,scaffold_richness
PAMPA_NCATS,max_oob_error,13,76.84964200477327,scaffold_richness
PAMPA_NCATS,max_oob_error,14,79.23627684964201,scaffold_richness
PAMPA_NCATS,max_oob_error,15,82.10023866348448,scaffold_richness
PAMPA_NCATS,max_oob_error,16,76.37231503579952,scaffold_richness
PAMPA_NCATS,max_oob_error,17,75.17899761336515,scaffold_richness
PAMPA_NCATS,max_oob_error,18,75.41766109785203,scaffold_richness
PAMPA_NCATS,max_oob_error,19,88.3054892601432,scaffold_richness
PAMPA_NCATS,min_oob_uncertainty,0,84.00954653937947,scaffold_richness
PAMPA_NCATS,min_oob_uncertainty,1,87.11217183770883,scaffold_richness
PAMPA_NCATS,min_oob_uncertainty,2,85.68019093078759,scaffold_richness
PAMPA_NCATS,min_oob_uncertainty,3,77.32696897374701,scaffold_richness
PAMPA_NCATS,min_oob_uncertainty,4,77.32696897374701,scaffold_richness
PAMPA_NCATS,min_oob_uncertainty,5,85.20286396181385,scaffold_richness
PAMPA_NCATS,min_oob_uncertainty,6,81.62291169451073,scaffold_richness
PAMPA_NCATS,min_oob_uncertainty,7,77.80429594272077,scaffold_richness
PAMPA_NCATS,min_oob_uncertainty,8,77.56563245823389,scaffold_richness
PAMPA_NCATS,min_oob_uncertainty,9,78.28162291169451,scaffold_richness
PAMPA_NCATS,min_oob_uncertainty,10,81.14558472553699,scaffold_richness
PAMPA_NCATS,min_oob_uncertainty,11,79.71360381861575,scaffold_richness
PAMPA_NCATS,min_oob_uncertainty,12,80.66825775656325,scaffold_richness
PAMPA_NCATS,min_oob_uncertainty,13,78.99761336515513,scaffold_richness
PAMPA_NCATS,min_oob_uncertainty,14,79.95226730310262,scaffold_richness
PAMPA_NCATS,min_oob_uncertainty,15,80.90692124105013,scaffold_richness
PAMPA_NCATS,min_oob_uncertainty,16,76.37231503579952,scaffold_richness
PAMPA_NCATS,min_oob_uncertainty,17,77.32696897374701,scaffold_richness
PAMPA_NCATS,min_oob_uncertainty,18,76.84964200477327,scaffold_richness
PAMPA_NCATS,min_oob_uncertainty,19,87.82816229116945,scaffold_richness
PAMPA_NCATS,max_oob_uncertainty,0,83.29355608591885,scaffold_richness
PAMPA_NCATS,max_oob_uncertainty,1,85.20286396181385,scaffold_richness
PAMPA_NCATS,max_oob_uncertainty,2,85.91885441527445,scaffold_richness
PAMPA_NCATS,max_oob_uncertainty,3,77.08830548926015,scaffold_richness
PAMPA_NCATS,max_oob_uncertainty,4,76.37231503579952,scaffold_richness
PAMPA_NCATS,max_oob_uncertainty,5,83.53221957040573,scaffold_richness
PAMPA_NCATS,max_oob_uncertainty,6,78.75894988066825,scaffold_richness
PAMPA_NCATS,max_oob_uncertainty,7,78.52028639618138,scaffold_richness
PAMPA_NCATS,max_oob_uncertainty,8,80.66825775656325,scaffold_richness
PAMPA_NCATS,max_oob_uncertainty,9,78.28162291169451,scaffold_richness
PAMPA_NCATS,max_oob_uncertainty,10,84.24821002386635,scaffold_richness
PAMPA_NCATS,max_oob_uncertainty,11,82.10023866348448,scaffold_richness
PAMPA_NCATS,max_oob_uncertainty,12,76.37231503579952,scaffold_richness
PAMPA_NCATS,max_oob_uncertainty,13,78.99761336515513,scaffold_richness
PAMPA_NCATS,max_oob_uncertainty,14,80.1909307875895,scaffold_richness
PAMPA_NCATS,max_oob_uncertainty,15,82.10023866348448,scaffold_richness
PAMPA_NCATS,max_oob_uncertainty,16,76.13365155131265,scaffold_richness
PAMPA_NCATS,max_oob_uncertainty,17,78.99761336515513,scaffold_richness
PAMPA_NCATS,max_oob_uncertainty,18,74.46300715990454,scaffold_richness
PAMPA_NCATS,max_oob_uncertainty,19,88.3054892601432,scaffold_richness
MDR1_MDCK_classification2,al,0,68.16952209197476,scaffold_richness
MDR1_MDCK_classification2,al,1,68.25969341749324,scaffold_richness
MDR1_MDCK_classification2,al,2,66.63660955816052,scaffold_richness
MDR1_MDCK_classification2,al,3,65.55455365193869,scaffold_richness
MDR1_MDCK_classification2,al,4,67.08746618575293,scaffold_richness
MDR1_MDCK_classification2,al,5,63.751127141568986,scaffold_richness
MDR1_MDCK_classification2,al,6,66.36609558160504,scaffold_richness
MDR1_MDCK_classification2,al,7,63.84129846708747,scaffold_richness
MDR1_MDCK_classification2,al,8,68.89089269612263,scaffold_richness
MDR1_MDCK_classification2,al,9,64.38232642019838,scaffold_richness
MDR1_MDCK_classification2,al,10,68.98106402164112,scaffold_richness
MDR1_MDCK_classification2,al,11,66.18575293056807,scaffold_richness
MDR1_MDCK_classification2,al,12,64.02164111812444,scaffold_richness
MDR1_MDCK_classification2,al,13,66.27592425608655,scaffold_richness
MDR1_MDCK_classification2,al,14,67.35798016230838,scaffold_richness
MDR1_MDCK_classification2,al,15,65.82506762849414,scaffold_richness
MDR1_MDCK_classification2,al,16,62.849413886384134,scaffold_richness
MDR1_MDCK_classification2,al,17,64.56266907123535,scaffold_richness
MDR1_MDCK_classification2,al,18,66.36609558160504,scaffold_richness
MDR1_MDCK_classification2,al,19,69.34174932371506,scaffold_richness
MDR1_MDCK_classification2,pl,0,75.47723935389133,scaffold_richness
MDR1_MDCK_classification2,pl,1,74.30249632892804,scaffold_richness
MDR1_MDCK_classification2,pl,2,72.24669603524228,scaffold_richness
MDR1_MDCK_classification2,pl,3,70.48458149779736,scaffold_richness
MDR1_MDCK_classification2,pl,4,73.27459618208518,scaffold_richness
MDR1_MDCK_classification2,pl,5,71.95301027900148,scaffold_richness
MDR1_MDCK_classification2,pl,6,71.80616740088107,scaffold_richness
MDR1_MDCK_classification2,pl,7,68.86930983847283,scaffold_richness
MDR1_MDCK_classification2,pl,8,74.15565345080763,scaffold_richness
MDR1_MDCK_classification2,pl,9,70.19089574155653,scaffold_richness
MDR1_MDCK_classification2,pl,10,74.8898678414097,scaffold_richness
MDR1_MDCK_classification2,pl,11,70.48458149779736,scaffold_richness
MDR1_MDCK_classification2,pl,12,69.45668135095447,scaffold_richness
MDR1_MDCK_classification2,pl,13,71.95301027900148,scaffold_richness
MDR1_MDCK_classification2,pl,14,73.86196769456681,scaffold_richness
MDR1_MDCK_classification2,pl,15,71.071953010279,scaffold_richness
MDR1_MDCK_classification2,pl,16,68.72246696035242,scaffold_richness
MDR1_MDCK_classification2,pl,17,70.19089574155653,scaffold_richness
MDR1_MDCK_classification2,pl,18,72.83406754772393,scaffold_richness
MDR1_MDCK_classification2,pl,19,77.82672540381792,scaffold_richness
MDR1_MDCK_classification2,random,0,83.84728340675477,scaffold_richness
MDR1_MDCK_classification2,random,1,84.43465491923642,scaffold_richness
MDR1_MDCK_classification2,random,2,81.20411160058737,scaffold_richness
MDR1_MDCK_classification2,random,3,82.52569750367107,scaffold_richness
MDR1_MDCK_classification2,random,4,81.93832599118943,scaffold_richness
MDR1_MDCK_classification2,random,5,79.73568281938326,scaffold_richness
MDR1_MDCK_classification2,random,6,82.67254038179148,scaffold_richness
MDR1_MDCK_classification2,random,7,79.44199706314244,scaffold_richness
MDR1_MDCK_classification2,random,8,83.40675477239354,scaffold_richness
MDR1_MDCK_classification2,random,9,80.46989720998532,scaffold_richness
MDR1_MDCK_classification2,random,10,83.11306901615272,scaffold_richness
MDR1_MDCK_classification2,random,11,81.20411160058737,scaffold_richness
MDR1_MDCK_classification2,random,12,79.88252569750367,scaffold_richness
MDR1_MDCK_classification2,random,13,81.05726872246696,scaffold_richness
MDR1_MDCK_classification2,random,14,82.37885462555066,scaffold_richness
MDR1_MDCK_classification2,random,15,81.20411160058737,scaffold_richness
MDR1_MDCK_classification2,random,16,78.70778267254039,scaffold_richness
MDR1_MDCK_classification2,random,17,81.79148311306902,scaffold_richness
MDR1_MDCK_classification2,random,18,81.35095447870778,scaffold_richness
MDR1_MDCK_classification2,random,19,83.70044052863436,scaffold_richness
MDR1_MDCK_classification2,first,0,83.55359765051395,scaffold_richness
MDR1_MDCK_classification2,first,1,84.58149779735683,scaffold_richness
MDR1_MDCK_classification2,first,2,81.64464023494861,scaffold_richness
MDR1_MDCK_classification2,first,3,82.96622613803231,scaffold_richness
MDR1_MDCK_classification2,first,4,81.79148311306902,scaffold_richness
MDR1_MDCK_classification2,first,5,80.46989720998532,scaffold_richness
MDR1_MDCK_classification2,first,6,82.37885462555066,scaffold_richness
MDR1_MDCK_classification2,first,7,80.02936857562408,scaffold_richness
MDR1_MDCK_classification2,first,8,84.14096916299559,scaffold_richness
MDR1_MDCK_classification2,first,9,82.67254038179148,scaffold_richness
MDR1_MDCK_classification2,first,10,82.67254038179148,scaffold_richness
MDR1_MDCK_classification2,first,11,82.37885462555066,scaffold_richness
MDR1_MDCK_classification2,first,12,79.88252569750367,scaffold_richness
MDR1_MDCK_classification2,first,13,81.64464023494861,scaffold_richness
MDR1_MDCK_classification2,first,14,82.08516886930984,scaffold_richness
MDR1_MDCK_classification2,first,15,81.20411160058737,scaffold_richness
MDR1_MDCK_classification2,first,16,79.14831130690162,scaffold_richness
MDR1_MDCK_classification2,first,17,80.02936857562408,scaffold_richness
MDR1_MDCK_classification2,first,18,80.91042584434655,scaffold_richness
MDR1_MDCK_classification2,first,19,84.14096916299559,scaffold_richness
MDR1_MDCK_classification2,min_oob_error,0,84.14096916299559,scaffold_richness
MDR1_MDCK_classification2,min_oob_error,1,84.28781204111601,scaffold_richness
MDR1_MDCK_classification2,min_oob_error,2,82.52569750367107,scaffold_richness
MDR1_MDCK_classification2,min_oob_error,3,82.37885462555066,scaffold_richness
MDR1_MDCK_classification2,min_oob_error,4,81.35095447870778,scaffold_richness
MDR1_MDCK_classification2,min_oob_error,5,78.8546255506608,scaffold_richness
MDR1_MDCK_classification2,min_oob_error,6,79.73568281938326,scaffold_richness
MDR1_MDCK_classification2,min_oob_error,7,79.73568281938326,scaffold_richness
MDR1_MDCK_classification2,min_oob_error,8,83.55359765051395,scaffold_richness
MDR1_MDCK_classification2,min_oob_error,9,81.4977973568282,scaffold_richness
MDR1_MDCK_classification2,min_oob_error,10,83.25991189427313,scaffold_richness
MDR1_MDCK_classification2,min_oob_error,11,81.20411160058737,scaffold_richness
MDR1_MDCK_classification2,min_oob_error,12,79.73568281938326,scaffold_richness
MDR1_MDCK_classification2,min_oob_error,13,81.79148311306902,scaffold_richness
MDR1_MDCK_classification2,min_oob_error,14,82.67254038179148,scaffold_richness
MDR1_MDCK_classification2,min_oob_error,15,81.05726872246696,scaffold_richness
MDR1_MDCK_classification2,min_oob_error,16,79.44199706314244,scaffold_richness
MDR1_MDCK_classification2,min_oob_error,17,80.76358296622614,scaffold_richness
MDR1_MDCK_classification2,min_oob_error,18,81.20411160058737,scaffold_richness
MDR1_MDCK_classification2,min_oob_error,19,83.70044052863436,scaffold_richness
MDR1_MDCK_classification2,max_oob_error,0,82.67254038179148,scaffold_richness
MDR1_MDCK_classification2,max_oob_error,1,83.25991189427313,scaffold_richness
MDR1_MDCK_classification2,max_oob_error,2,81.79148311306902,scaffold_richness
MDR1_MDCK_classification2,max_oob_error,3,79.73568281938326,scaffold_richness
MDR1_MDCK_classification2,max_oob_error,4,80.1762114537445,scaffold_richness
MDR1_MDCK_classification2,max_oob_error,5,78.26725403817915,scaffold_richness
MDR1_MDCK_classification2,max_oob_error,6,79.00146842878121,scaffold_richness
MDR1_MDCK_classification2,max_oob_error,7,78.8546255506608,scaffold_richness
MDR1_MDCK_classification2,max_oob_error,8,82.67254038179148,scaffold_richness
MDR1_MDCK_classification2,max_oob_error,9,80.76358296622614,scaffold_richness
MDR1_MDCK_classification2,max_oob_error,10,81.05726872246696,scaffold_richness
MDR1_MDCK_classification2,max_oob_error,11,80.46989720998532,scaffold_richness
MDR1_MDCK_classification2,max_oob_error,12,79.73568281938326,scaffold_richness
MDR1_MDCK_classification2,max_oob_error,13,80.91042584434655,scaffold_richness
MDR1_MDCK_classification2,max_oob_error,14,82.81938325991189,scaffold_richness
MDR1_MDCK_classification2,max_oob_error,15,80.46989720998532,scaffold_richness
MDR1_MDCK_classification2,max_oob_error,16,77.82672540381792,scaffold_richness
MDR1_MDCK_classification2,max_oob_error,17,79.14831130690162,scaffold_richness
MDR1_MDCK_classification2,max_oob_error,18,82.52569750367107,scaffold_richness
MDR1_MDCK_classification2,max_oob_error,19,82.23201174743025,scaffold_richness
MDR1_MDCK_classification2,min_oob_uncertainty,0,83.84728340675477,scaffold_richness
MDR1_MDCK_classification2,min_oob_uncertainty,1,84.72834067547724,scaffold_richness
MDR1_MDCK_classification2,min_oob_uncertainty,2,83.25991189427313,scaffold_richness
MDR1_MDCK_classification2,min_oob_uncertainty,3,83.55359765051395,scaffold_richness
MDR1_MDCK_classification2,min_oob_uncertainty,4,81.93832599118943,scaffold_richness
MDR1_MDCK_classification2,min_oob_uncertainty,5,80.76358296622614,scaffold_richness
MDR1_MDCK_classification2,min_oob_uncertainty,6,82.08516886930984,scaffold_richness
MDR1_MDCK_classification2,min_oob_uncertainty,7,79.88252569750367,scaffold_richness
MDR1_MDCK_classification2,min_oob_uncertainty,8,83.70044052863436,scaffold_richness
MDR1_MDCK_classification2,min_oob_uncertainty,9,82.23201174743025,scaffold_richness
MDR1_MDCK_classification2,min_oob_uncertainty,10,82.52569750367107,scaffold_richness
MDR1_MDCK_classification2,min_oob_uncertainty,11,83.25991189427313,scaffold_richness
MDR1_MDCK_classification2,min_oob_uncertainty,12,82.37885462555066,scaffold_richness
MDR1_MDCK_classification2,min_oob_uncertainty,13,82.23201174743025,scaffold_richness
MDR1_MDCK_classification2,min_oob_uncertainty,14,82.96622613803231,scaffold_richness
MDR1_MDCK_classification2,min_oob_uncertainty,15,81.4977973568282,scaffold_richness
MDR1_MDCK_classification2,min_oob_uncertainty,16,78.8546255506608,scaffold_richness
MDR1_MDCK_classification2,min_oob_uncertainty,17,81.4977973568282,scaffold_richness
MDR1_MDCK_classification2,min_oob_uncertainty,18,82.37885462555066,scaffold_richness
MDR1_MDCK_classification2,min_oob_uncertainty,19,84.28781204111601,scaffold_richness
MDR1_MDCK_classification2,max_oob_uncertainty,0,82.81938325991189,scaffold_richness
MDR1_MDCK_classification2,max_oob_uncertainty,1,84.58149779735683,scaffold_richness
MDR1_MDCK_classification2,max_oob_uncertainty,2,81.64464023494861,scaffold_richness
MDR1_MDCK_classification2,max_oob_uncertainty,3,81.4977973568282,scaffold_richness
MDR1_MDCK_classification2,max_oob_uncertainty,4,82.08516886930984,scaffold_richness
MDR1_MDCK_classification2,max_oob_uncertainty,5,80.32305433186491,scaffold_richness
MDR1_MDCK_classification2,max_oob_uncertainty,6,80.1762114537445,scaffold_richness
MDR1_MDCK_classification2,max_oob_uncertainty,7,79.00146842878121,scaffold_richness
MDR1_MDCK_classification2,max_oob_uncertainty,8,83.70044052863436,scaffold_richness
MDR1_MDCK_classification2,max_oob_uncertainty,9,80.76358296622614,scaffold_richness
MDR1_MDCK_classification2,max_oob_uncertainty,10,81.64464023494861,scaffold_richness
MDR1_MDCK_classification2,max_oob_uncertainty,11,81.35095447870778,scaffold_richness
MDR1_MDCK_classification2,max_oob_uncertainty,12,80.46989720998532,scaffold_richness
MDR1_MDCK_classification2,max_oob_uncertainty,13,81.4977973568282,scaffold_richness
MDR1_MDCK_classification2,max_oob_uncertainty,14,80.91042584434655,scaffold_richness
MDR1_MDCK_classification2,max_oob_uncertainty,15,80.61674008810573,scaffold_richness
MDR1_MDCK_classification2,max_oob_uncertainty,16,79.29515418502203,scaffold_richness
MDR1_MDCK_classification2,max_oob_uncertainty,17,80.02936857562408,scaffold_richness
MDR1_MDCK_classification2,max_oob_uncertainty,18,81.05726872246696,scaffold_richness
MDR1_MDCK_classification2,max_oob_uncertainty,19,82.81938325991189,scaffold_richness
ames,al,0,2.280846386369882,scaffold_richness
ames,al,1,17.86205001374004,scaffold_richness
ames,al,2,16.9002473206925,scaffold_richness
ames,al,3,10.937070623797746,scaffold_richness
ames,al,4,23.248145094806265,scaffold_richness
ames,al,5,1.3465237702665567,scaffold_richness
ames,al,6,23.57790601813685,scaffold_richness
ames,al,7,10.827150316020886,scaffold_richness
ames,al,8,23.82522671063479,scaffold_richness
ames,al,9,1.2091233855454795,scaffold_richness
ames,al,10,23.907666941467436,scaffold_richness
ames,al,11,1.4014839241549877,scaffold_richness
ames,al,12,0.9618026930475405,scaffold_richness
ames,al,13,1.428964001099203,scaffold_richness
ames,al,14,18.054410552349548,scaffold_richness
ames,al,15,12.228634240175873,scaffold_richness
ames,al,16,1.126683154712833,scaffold_richness
ames,al,17,0.6870019236053861,scaffold_richness
ames,al,18,12.475954932673812,scaffold_richness
ames,al,19,19.23605386095081,scaffold_richness
ames,pl,0,2.826012938372489,scaffold_richness
ames,pl,1,19.37351038474634,scaffold_richness
ames,pl,2,17.67109295199183,scaffold_richness
ames,pl,3,12.529792305073203,scaffold_richness
ames,pl,4,25.331971399387132,scaffold_richness
ames,pl,5,1.6683690840994212,scaffold_richness
ames,pl,6,26.012938372488936,scaffold_richness
ames,pl,7,12.223357167177392,scaffold_richness
ames,pl,8,26.421518556350016,scaffold_richness
ames,pl,9,1.4981273408239701,scaffold_richness
ames,pl,10,26.319373510384747,scaffold_richness
ames,pl,11,1.7364657814096014,scaffold_richness
ames,pl,12,1.191692202928158,scaffold_richness
ames,pl,13,1.7705141300646918,scaffold_richness
ames,pl,14,19.850187265917604,scaffold_richness
ames,pl,15,13.210759278175008,scaffold_richness
ames,pl,16,1.361933946203609,scaffold_richness
ames,pl,17,0.8512087163772558,scaffold_richness
ames,pl,18,13.925774599931904,scaffold_richness
ames,pl,19,21.07592781750085,scaffold_richness
ames,random,0,2.826012938372489,scaffold_richness
ames,random,1,21.280217909431393,scaffold_richness
ames,random,2,19.71399387129724,scaffold_richness
ames,random,3,13.074565883554648,scaffold_richness
ames,random,4,26.762002042900917,scaffold_richness
ames,random,5,1.6683690840994212,scaffold_richness
ames,random,6,27.511065713312906,scaffold_richness
ames,random,7,12.904324140279197,scaffold_richness
ames,random,8,27.47701736465781,scaffold_richness
ames,random,9,1.4981273408239701,scaffold_richness
ames,random,10,27.61321075927817,scaffold_richness
ames,random,11,1.7364657814096014,scaffold_richness
ames,random,12,1.191692202928158,scaffold_richness
ames,random,13,1.7705141300646918,scaffold_richness
ames,random,14,21.109976166155942,scaffold_richness
ames,random,15,14.674838270343887,scaffold_richness
ames,random,16,1.3959822948586993,scaffold_richness
ames,random,17,0.8512087163772558,scaffold_richness
ames,random,18,14.845080013619338,scaffold_richness
ames,random,19,22.43786176370446,scaffold_richness
ames,first,0,2.826012938372489,scaffold_richness
ames,first,1,21.246169560776302,scaffold_richness
ames,first,2,19.88423561457269,scaffold_richness
ames,first,3,13.040517534899557,scaffold_richness
ames,first,4,26.86414708886619,scaffold_richness
ames,first,5,1.6683690840994212,scaffold_richness
ames,first,6,27.681307456588357,scaffold_richness
ames,first,7,12.972420837589377,scaffold_richness
ames,first,8,27.74940415389854,scaffold_richness
ames,first,9,1.4981273408239701,scaffold_richness
ames,first,10,27.681307456588357,scaffold_richness
ames,first,11,1.7364657814096014,scaffold_richness
ames,first,12,1.191692202928158,scaffold_richness
ames,first,13,1.7705141300646918,scaffold_richness
ames,first,14,21.314266258086484,scaffold_richness
ames,first,15,14.74293496765407,scaffold_richness
ames,first,16,1.3959822948586993,scaffold_richness
ames,first,17,0.8512087163772558,scaffold_richness
ames,first,18,14.74293496765407,scaffold_richness
ames,first,19,22.57405515832482,scaffold_richness
ames,min_oob_error,0,2.826012938372489,scaffold_richness
ames,min_oob_error,1,21.07592781750085,scaffold_richness
